datetime,Coal,region,Hydro,Solar,Other,Petroleum,Nuclear,Natural gas
2020-02-01 00:00:00,2203,FLA,28,5,1712,0,3852,18861
2020-02-01 01:00:00,2245,FLA,29,5,1714,0,3854,18409
2020-02-01 02:00:00,2218,FLA,28,0,1688,0,3854,17585
2020-02-01 03:00:00,2057,FLA,28,0,1630,0,3854,16427
2020-02-01 04:00:00,1771,FLA,28,0,1602,0,3853,14941
2020-02-01 05:00:00,1610,FLA,28,-1,1512,0,3854,13322
2020-02-01 06:00:00,1502,FLA,28,0,1329,0,3855,12069
2020-02-01 07:00:00,1359,FLA,28,0,1196,0,3854,11250
2020-02-01 08:00:00,1301,FLA,28,0,1163,0,3857,10801
2020-02-01 09:00:00,1315,FLA,28,0,1170,0,3857,10591
2020-02-01 10:00:00,1383,FLA,28,0,1170,0,3855,10658
2020-02-01 11:00:00,1438,FLA,28,0,1231,0,3854,11035
2020-02-01 12:00:00,1511,FLA,28,0,1324,0,3854,11883
2020-02-01 13:00:00,1529,FLA,28,12,1513,0,3857,13172
2020-02-01 14:00:00,1849,FLA,28,99,1700,0,3853,14825
2020-02-01 15:00:00,2163,FLA,28,200,1712,0,3855,16343
2020-02-01 16:00:00,2219,FLA,28,298,1729,0,3854,17206
2020-02-01 17:00:00,2177,FLA,27,366,1715,0,3836,17572
2020-02-01 18:00:00,2105,FLA,28,373,1681,0,3854,17524
2020-02-01 19:00:00,2136,FLA,29,390,1677,0,3851,17003
2020-02-01 20:00:00,2139,FLA,30,373,1678,0,3853,16649
2020-02-01 21:00:00,2117,FLA,29,350,1651,0,3857,16280
2020-02-01 22:00:00,2069,FLA,30,238,1648,0,3848,15973
2020-02-01 23:00:00,2147,FLA,31,77,1704,0,3851,16851
2020-02-02 00:00:00,2308,FLA,30,0,1717,0,3849,17896
2020-02-02 01:00:00,2313,FLA,31,0,1736,0,3855,17516
2020-02-02 02:00:00,2275,FLA,30,0,1727,0,3851,16770
2020-02-02 03:00:00,2164,FLA,31,0,1697,0,3853,15851
2020-02-02 04:00:00,2008,FLA,31,-1,1714,0,3856,14942
2020-02-02 05:00:00,1972,FLA,31,0,1614,0,3852,13967
2020-02-02 06:00:00,1787,FLA,32,-1,1565,0,3857,12988
2020-02-02 07:00:00,1612,FLA,31,0,1501,0,3855,12476
2020-02-02 08:00:00,1613,FLA,31,0,1376,0,3855,12305
2020-02-02 09:00:00,1570,FLA,32,0,1359,0,3856,12362
2020-02-02 10:00:00,1696,FLA,31,0,1495,0,3861,12578
2020-02-02 11:00:00,1839,FLA,32,0,1550,0,3866,13171
2020-02-02 12:00:00,1934,FLA,32,20,1619,0,3863,14550
2020-02-02 13:00:00,2154,FLA,31,178,1735,0,3864,16157
2020-02-02 14:00:00,2329,FLA,32,928,1756,0,3869,16591
2020-02-02 15:00:00,2374,FLA,31,1649,1732,0,3868,16565
2020-02-02 16:00:00,2216,FLA,32,2056,1644,0,3864,16187
2020-02-02 17:00:00,1817,FLA,31,2129,1484,0,3868,15758
2020-02-02 18:00:00,1676,FLA,32,2145,1405,0,3865,15221
2020-02-02 19:00:00,1605,FLA,32,2141,1311,0,3866,14743
2020-02-02 20:00:00,1694,FLA,31,2070,1206,0,3865,14317
2020-02-02 21:00:00,1712,FLA,32,1923,1109,0,3867,14430
2020-02-02 22:00:00,1735,FLA,32,1261,1179,0,3867,15166
2020-02-02 23:00:00,1799,FLA,31,311,1513,0,3865,16292
2020-02-03 00:00:00,1903,FLA,32,8,1658,0,3864,17411
2020-02-03 01:00:00,1899,FLA,31,5,1661,0,3868,17306
2020-02-03 02:00:00,1881,FLA,32,0,1665,0,3868,16864
2020-02-03 03:00:00,1759,FLA,32,0,1679,0,3867,16538
2020-02-03 04:00:00,1743,FLA,32,0,1657,0,3864,15808
2020-02-03 05:00:00,1648,FLA,32,0,1681,0,3870,14803
2020-02-03 06:00:00,1472,FLA,31,0,1417,0,3865,13721
2020-02-03 07:00:00,1481,FLA,32,0,1174,0,3870,13385
2020-02-03 08:00:00,1492,FLA,32,-1,1158,0,3861,13472
2020-02-03 09:00:00,1546,FLA,32,0,1191,0,3863,13595
2020-02-03 10:00:00,1663,FLA,32,0,1393,0,3861,14237
2020-02-03 11:00:00,2116,FLA,33,0,1537,0,3868,16214
2020-02-03 12:00:00,2380,FLA,32,0,1719,1,3868,19195
2020-02-03 13:00:00,2481,FLA,32,118,1777,58,3862,21003
2020-02-03 14:00:00,2378,FLA,32,944,1757,12,3900,19800
2020-02-03 15:00:00,2253,FLA,32,1696,1549,0,3867,17628
2020-02-03 16:00:00,2015,FLA,33,2100,1393,0,3869,15845
2020-02-03 17:00:00,1909,FLA,32,2206,1233,0,3870,15134
2020-02-03 18:00:00,1457,FLA,32,2195,1178,109,3869,14747
2020-02-03 19:00:00,1377,FLA,32,2184,1159,6,3866,14508
2020-02-03 20:00:00,1299,FLA,32,2173,1144,0,3867,14437
2020-02-03 21:00:00,1235,FLA,32,1993,1233,0,3871,14737
2020-02-03 22:00:00,1254,FLA,32,1338,1428,0,3866,15469
2020-02-03 23:00:00,1351,FLA,32,338,1675,0,3869,16715
2020-02-04 00:00:00,1689,FLA,32,7,1724,0,3866,18278
2020-02-04 01:00:00,1915,FLA,33,5,1696,0,3867,18475
2020-02-04 02:00:00,1804,FLA,32,0,1648,0,3871,17653
2020-02-04 03:00:00,1579,FLA,32,0,1582,0,3874,16236
2020-02-04 04:00:00,1335,FLA,32,0,1570,0,3869,14380
2020-02-04 05:00:00,1180,FLA,33,0,1375,0,3867,12937
2020-02-04 06:00:00,1122,FLA,32,0,1245,0,3869,11900
2020-02-04 07:00:00,1017,FLA,32,0,1235,0,3871,11533
2020-02-04 08:00:00,1047,FLA,33,0,1224,0,3870,11518
2020-02-04 09:00:00,1133,FLA,32,-1,1310,0,3870,11641
2020-02-04 10:00:00,1212,FLA,33,0,1580,0,3869,12204
2020-02-04 11:00:00,1454,FLA,32,0,1889,0,3868,13898
2020-02-04 12:00:00,1759,FLA,33,0,1986,0,3869,17090
2020-02-04 13:00:00,1841,FLA,32,119,2003,0,3870,18467
2020-02-04 14:00:00,1771,FLA,33,742,1985,0,3869,17579
2020-02-04 15:00:00,1582,FLA,33,1338,1925,0,3871,16475
2020-02-04 16:00:00,1403,FLA,32,1679,1903,42,3873,15539
2020-02-04 17:00:00,1318,FLA,33,1926,1903,0,3866,14906
2020-02-04 18:00:00,1225,FLA,32,1974,1905,0,3869,14835
2020-02-04 19:00:00,1190,FLA,33,1922,1897,918,3866,14916
2020-02-04 20:00:00,1191,FLA,33,1700,1900,665,3863,15341
2020-02-04 21:00:00,1279,FLA,33,1396,1850,0,3862,15751
2020-02-04 22:00:00,1304,FLA,32,795,1899,0,3860,16654
2020-02-04 23:00:00,1394,FLA,33,232,1952,0,3861,17500
2020-02-05 00:00:00,1660,FLA,33,5,1987,0,3854,18812
2020-02-05 01:00:00,1651,FLA,33,5,1923,0,3857,18859
2020-02-05 02:00:00,1582,FLA,33,0,1885,0,3854,17848
2020-02-05 03:00:00,1402,FLA,33,-1,1845,0,3859,16100
2020-02-05 04:00:00,1277,FLA,32,0,1746,0,3853,14206
2020-02-05 05:00:00,1207,FLA,33,0,1710,0,3852,12326
2020-02-05 06:00:00,1169,FLA,33,0,1513,0,3857,10857
2020-02-05 07:00:00,1123,FLA,33,0,1518,0,3860,9934
2020-02-05 08:00:00,1111,FLA,33,0,1380,0,3856,9676
2020-02-05 09:00:00,1114,FLA,33,0,1287,0,3859,9704
2020-02-05 10:00:00,1178,FLA,33,0,1331,0,3861,10127
2020-02-05 11:00:00,1290,FLA,33,-1,1402,0,3856,11661
2020-02-05 12:00:00,1665,FLA,33,0,1804,0,3863,13596
2020-02-05 13:00:00,1861,FLA,33,92,1835,0,3857,14807
2020-02-05 14:00:00,1754,FLA,34,520,1827,0,3858,15043
2020-02-05 15:00:00,1655,FLA,33,1064,1821,0,3855,15134
2020-02-05 16:00:00,1652,FLA,33,1538,1810,0,3857,15180
2020-02-05 17:00:00,1829,FLA,33,1641,1872,0,3856,15283
2020-02-05 18:00:00,1837,FLA,33,1516,1860,0,3853,15984
2020-02-05 19:00:00,1787,FLA,32,1409,1869,0,3853,16623
2020-02-05 20:00:00,1861,FLA,32,1192,1891,0,3854,16946
2020-02-05 21:00:00,1857,FLA,32,838,1917,0,3849,17794
2020-02-05 22:00:00,1869,FLA,31,474,1950,0,3847,18441
2020-02-05 23:00:00,1983,FLA,32,141,1982,0,3850,18766
2020-02-06 00:00:00,2128,FLA,32,5,1967,0,3852,19886
2020-02-06 01:00:00,2150,FLA,32,2,1914,7,3849,19997
2020-02-06 02:00:00,2124,FLA,32,0,1880,5,3855,19064
2020-02-06 03:00:00,1847,FLA,31,0,1818,0,3849,17604
2020-02-06 04:00:00,1572,FLA,32,0,1753,0,3849,15723
2020-02-06 05:00:00,1380,FLA,32,0,1705,0,3852,13525
2020-02-06 06:00:00,1198,FLA,32,0,1626,0,3851,12034
2020-02-06 07:00:00,1129,FLA,32,0,1626,0,3851,10983
2020-02-06 08:00:00,1088,FLA,31,0,1626,0,3849,10485
2020-02-06 09:00:00,1083,FLA,32,0,1571,0,3852,10351
2020-02-06 10:00:00,1108,FLA,32,0,1531,0,3850,10618
2020-02-06 11:00:00,1174,FLA,31,0,1522,0,3853,12009
2020-02-06 12:00:00,1465,FLA,31,-1,1735,0,3849,14158
2020-02-06 13:00:00,1510,FLA,31,64,1817,0,3853,15488
2020-02-06 14:00:00,1524,FLA,31,397,1791,0,3812,16344
2020-02-06 15:00:00,1521,FLA,32,812,1800,0,3749,17550
2020-02-06 16:00:00,1579,FLA,32,1151,1826,5,3735,18484
2020-02-06 17:00:00,1687,FLA,32,1252,1723,1,3721,19108
2020-02-06 18:00:00,1833,FLA,32,1420,1746,0,3721,19521
2020-02-06 19:00:00,1995,FLA,32,1340,1785,0,3721,20060
2020-02-06 20:00:00,2007,FLA,31,1276,1813,0,3725,20857
2020-02-06 21:00:00,2025,FLA,31,945,1751,0,3726,21458
2020-02-06 22:00:00,2089,FLA,32,507,1823,0,3721,21862
2020-02-06 23:00:00,2190,FLA,31,108,1847,0,3724,22172
2020-02-07 00:00:00,2288,FLA,32,3,1839,0,3727,22889
2020-02-07 01:00:00,2323,FLA,31,0,1815,0,3724,23074
2020-02-07 02:00:00,2164,FLA,28,0,1708,0,3725,22077
2020-02-07 03:00:00,2040,FLA,24,0,1474,0,3727,20526
2020-02-07 04:00:00,1632,FLA,23,0,1451,0,3724,18480
2020-02-07 05:00:00,1418,FLA,22,0,1477,0,3724,15968
2020-02-07 06:00:00,1250,FLA,21,0,1457,0,3725,14537
2020-02-07 07:00:00,1160,FLA,21,0,1473,0,3725,13087
2020-02-07 08:00:00,1102,FLA,20,0,1483,0,3727,12225
2020-02-07 09:00:00,1100,FLA,20,0,1483,0,3727,11786
2020-02-07 10:00:00,1106,FLA,19,0,1542,0,3727,11764
2020-02-07 11:00:00,1181,FLA,20,0,1622,0,3728,12812
2020-02-07 12:00:00,1464,FLA,19,0,1683,0,3725,14792
2020-02-07 13:00:00,1672,FLA,19,44,1714,0,3734,15736
2020-02-07 14:00:00,1745,FLA,19,432,1739,0,3729,16036
2020-02-07 15:00:00,1882,FLA,19,997,1728,0,3733,16104
2020-02-07 16:00:00,1918,FLA,19,1371,1690,0,3722,16223
2020-02-07 17:00:00,1886,FLA,18,1554,1675,0,3727,16048
2020-02-07 18:00:00,1831,FLA,19,1643,1617,0,3720,15811
2020-02-07 19:00:00,1676,FLA,17,1783,1577,0,3737,15568
2020-02-07 20:00:00,1687,FLA,15,1735,1575,0,3792,15401
2020-02-07 21:00:00,1257,FLA,15,1585,1577,0,3809,15259
2020-02-07 22:00:00,2156,FLA,14,1069,1632,0,3817,16004
2020-02-07 23:00:00,1873,FLA,15,267,1712,0,3837,17000
2020-02-08 00:00:00,2157,FLA,14,7,1759,0,3839,18260
2020-02-08 01:00:00,2226,FLA,14,0,1739,0,3840,18233
2020-02-08 02:00:00,2222,FLA,13,-1,1731,0,3842,17727
2020-02-08 03:00:00,2254,FLA,10,0,1733,0,3848,16909
2020-02-08 04:00:00,2180,FLA,7,0,1742,0,3847,15773
2020-02-08 05:00:00,1498,FLA,7,0,1620,0,3852,13489
2020-02-08 06:00:00,1828,FLA,5,0,1607,0,3849,13250
2020-02-08 07:00:00,1590,FLA,6,0,1581,0,3850,13195
2020-02-08 08:00:00,1569,FLA,3,0,1517,0,3856,13147
2020-02-08 09:00:00,1643,FLA,3,0,1553,0,3849,13282
2020-02-08 10:00:00,1836,FLA,4,0,1559,0,3853,13619
2020-02-08 11:00:00,2072,FLA,12,0,1586,0,3858,14408
2020-02-08 12:00:00,2113,FLA,14,0,1706,0,3856,16145
2020-02-08 13:00:00,2318,FLA,10,94,1751,22,3853,18121
2020-02-08 14:00:00,2318,FLA,8,851,1768,85,3854,19033
2020-02-08 15:00:00,2179,FLA,7,1630,1526,0,3856,18386
2020-02-08 16:00:00,1898,FLA,6,1999,1497,0,3851,17325
2020-02-08 17:00:00,1767,FLA,6,2166,1635,0,3854,16063
2020-02-08 18:00:00,1687,FLA,5,2170,1606,0,3855,15117
2020-02-08 19:00:00,1500,FLA,5,2139,1583,0,3858,14810
2020-02-08 20:00:00,1404,FLA,4,1994,1558,0,3854,14598
2020-02-08 21:00:00,1372,FLA,4,1769,1559,0,3852,14701
2020-02-08 22:00:00,1397,FLA,4,1220,1584,0,3852,15238
2020-02-08 23:00:00,1498,FLA,3,333,1646,0,3855,16292
2020-02-09 00:00:00,1688,FLA,3,9,1680,0,3853,17444
2020-02-09 01:00:00,1824,FLA,2,1,1685,0,3855,17606
2020-02-09 02:00:00,1764,FLA,1,0,1680,0,3856,17030
2020-02-09 03:00:00,1703,FLA,2,0,1658,0,3856,16220
2020-02-09 04:00:00,1511,FLA,1,0,1617,0,3852,15310
2020-02-09 05:00:00,1447,FLA,0,0,1631,0,3853,14094
2020-02-09 06:00:00,1367,FLA,1,-1,1546,0,3855,12912
2020-02-09 07:00:00,1320,FLA,1,0,1458,0,3854,12376
2020-02-09 08:00:00,1340,FLA,1,0,1403,0,3856,11805
2020-02-09 09:00:00,1376,FLA,0,0,1318,0,3855,12134
2020-02-09 10:00:00,1434,FLA,0,0,1325,0,3857,12303
2020-02-09 11:00:00,1511,FLA,0,0,1428,0,3855,12620
2020-02-09 12:00:00,1625,FLA,0,0,1495,0,3859,13648
