datetime,Coal,region,Hydro,Solar,Other,Petroleum,Nuclear,Natural gas
2020-06-01 00:00:00,2587,FLA,39,305,2618,0,3812,28668
2020-06-01 01:00:00,2623,FLA,38,9,2605,0,3810,27350
2020-06-01 02:00:00,2594,FLA,38,6,2460,0,3812,25916
2020-06-01 03:00:00,2453,FLA,39,5,2257,0,3816,23457
2020-06-01 04:00:00,2351,FLA,38,4,1598,0,3812,21249
2020-06-01 05:00:00,2090,FLA,38,0,1135,0,3818,19463
2020-06-01 06:00:00,1644,FLA,39,0,948,0,3818,17771
2020-06-01 07:00:00,1464,FLA,38,-1,789,0,3822,16725
2020-06-01 08:00:00,1420,FLA,39,0,715,0,3826,15899
2020-06-01 09:00:00,1416,FLA,38,0,728,0,3824,15613
2020-06-01 10:00:00,1493,FLA,39,0,755,0,3826,15933
2020-06-01 11:00:00,1823,FLA,38,11,788,0,3827,16591
2020-06-01 12:00:00,1968,FLA,38,226,834,0,3829,17572
2020-06-01 13:00:00,2213,FLA,39,712,947,0,3828,19325
2020-06-01 14:00:00,2417,FLA,38,1286,1063,0,3825,21512
2020-06-01 15:00:00,2694,FLA,38,1740,1250,0,3826,23504
2020-06-01 16:00:00,2728,FLA,39,1986,1395,0,3826,25956
2020-06-01 17:00:00,2713,FLA,38,2059,1535,0,3819,27960
2020-06-01 18:00:00,2746,FLA,39,2095,1525,0,3819,29392
2020-06-01 19:00:00,2676,FLA,39,1969,1551,0,3812,30412
2020-06-01 20:00:00,2785,FLA,38,1848,1520,0,3815,30815
2020-06-01 21:00:00,2699,FLA,39,1596,1585,0,3815,30924
2020-06-01 22:00:00,2676,FLA,39,1141,1591,0,3813,30951
2020-06-01 23:00:00,2577,FLA,36,669,1521,0,3807,29878
2020-06-02 00:00:00,2513,FLA,36,194,1405,0,3805,28482
2020-06-02 01:00:00,2535,FLA,38,9,1392,0,3806,27573
2020-06-02 02:00:00,2580,FLA,37,5,1303,0,3805,26301
2020-06-02 03:00:00,2491,FLA,37,5,1130,0,3802,24035
2020-06-02 04:00:00,2270,FLA,38,4,1010,0,3806,21884
2020-06-02 05:00:00,2010,FLA,37,0,824,0,3804,19630
2020-06-02 06:00:00,1809,FLA,38,0,811,0,3806,17899
2020-06-02 07:00:00,1716,FLA,38,0,777,0,3805,16707
2020-06-02 08:00:00,1567,FLA,38,0,764,0,3806,15937
2020-06-02 09:00:00,1521,FLA,38,-1,770,0,3802,15665
2020-06-02 10:00:00,1578,FLA,39,-1,762,0,3806,16031
2020-06-02 11:00:00,1636,FLA,38,13,752,0,3810,16900
2020-06-02 12:00:00,1821,FLA,39,306,803,0,3812,17917
2020-06-02 13:00:00,2025,FLA,38,907,905,0,3813,19466
2020-06-02 14:00:00,2306,FLA,39,1423,1019,0,3810,21226
2020-06-02 15:00:00,2694,FLA,38,1681,1248,16,3813,22681
2020-06-02 16:00:00,2831,FLA,39,1806,1441,2,3812,24497
2020-06-02 17:00:00,2954,FLA,38,1922,1496,0,3812,25917
2020-06-02 18:00:00,3015,FLA,39,2040,1490,8,3806,26896
2020-06-02 19:00:00,3073,FLA,38,1903,1510,53,3808,27515
2020-06-02 20:00:00,3109,FLA,38,1774,1515,7,3806,27733
2020-06-02 21:00:00,3140,FLA,38,1352,1503,0,3804,27722
2020-06-02 22:00:00,3086,FLA,39,925,1487,0,3800,27350
2020-06-02 23:00:00,3042,FLA,38,479,1483,0,3797,26379
2020-06-03 00:00:00,2937,FLA,38,123,1487,0,3800,25122
2020-06-03 01:00:00,2795,FLA,38,4,1472,0,3803,24266
2020-06-03 02:00:00,2832,FLA,38,1,1322,6,3803,23224
2020-06-03 03:00:00,2415,FLA,38,0,1039,10,3803,21367
2020-06-03 04:00:00,1999,FLA,38,0,963,0,3805,19515
2020-06-03 05:00:00,1779,FLA,39,0,789,0,3804,17515
2020-06-03 06:00:00,1511,FLA,38,0,739,0,3811,16272
2020-06-03 07:00:00,1348,FLA,39,0,744,0,3811,15271
2020-06-03 08:00:00,1315,FLA,38,0,737,0,3810,14763
2020-06-03 09:00:00,1321,FLA,38,0,737,0,3815,14588
2020-06-03 10:00:00,1389,FLA,39,0,748,0,3811,15064
2020-06-03 11:00:00,1478,FLA,38,6,751,0,3818,16118
2020-06-03 12:00:00,1604,FLA,38,169,792,0,3812,17062
2020-06-03 13:00:00,1767,FLA,38,475,805,0,3814,18308
2020-06-03 14:00:00,1931,FLA,38,758,903,0,3817,19626
2020-06-03 15:00:00,2185,FLA,37,1068,1119,0,3817,20679
2020-06-03 16:00:00,2456,FLA,36,1364,1216,0,3816,21815
2020-06-03 17:00:00,2764,FLA,35,1508,1402,0,3818,22781
2020-06-03 18:00:00,2931,FLA,35,1482,1370,87,3816,23518
2020-06-03 19:00:00,2964,FLA,35,1099,1399,38,3817,23983
2020-06-03 20:00:00,2920,FLA,36,703,1370,32,3814,23955
2020-06-03 21:00:00,2859,FLA,35,448,1369,33,3812,23674
2020-06-03 22:00:00,2861,FLA,37,264,1395,4,3813,23347
2020-06-03 23:00:00,2844,FLA,36,114,1371,10,3816,22767
2020-06-04 00:00:00,2647,FLA,36,32,1351,3,3811,21945
2020-06-04 01:00:00,2473,FLA,35,1,1220,0,3813,21686
2020-06-04 02:00:00,2321,FLA,36,0,1048,0,3816,20992
2020-06-04 03:00:00,2049,FLA,36,0,1013,0,3817,19677
2020-06-04 04:00:00,1934,FLA,36,0,901,0,3815,17782
2020-06-04 05:00:00,1742,FLA,36,0,768,0,3818,16168
2020-06-04 06:00:00,1584,FLA,36,0,749,0,3818,14970
2020-06-04 07:00:00,1515,FLA,36,0,737,0,3816,14165
2020-06-04 08:00:00,1458,FLA,36,0,713,0,3819,13744
2020-06-04 09:00:00,1426,FLA,36,0,747,0,3822,13783
2020-06-04 10:00:00,1533,FLA,37,-1,796,0,3821,14131
2020-06-04 11:00:00,1712,FLA,36,1,747,0,3822,14775
2020-06-04 12:00:00,1766,FLA,37,153,734,0,3825,16155
2020-06-04 13:00:00,1980,FLA,36,518,729,0,3827,17366
2020-06-04 14:00:00,2133,FLA,37,771,816,2,3824,18797
2020-06-04 15:00:00,2387,FLA,36,1374,1019,3,3827,19599
2020-06-04 16:00:00,2432,FLA,37,1699,1096,0,3821,20285
2020-06-04 17:00:00,2655,FLA,35,1428,1262,0,3825,21010
2020-06-04 18:00:00,2750,FLA,34,1138,1282,68,3821,21438
2020-06-04 19:00:00,2750,FLA,35,846,1345,31,3818,21972
2020-06-04 20:00:00,2733,FLA,35,782,1328,0,3823,21505
2020-06-04 21:00:00,2698,FLA,35,733,1330,0,3816,21213
2020-06-04 22:00:00,2666,FLA,36,510,1322,0,3814,21395
2020-06-04 23:00:00,2616,FLA,35,298,1279,0,3819,21102
2020-06-05 00:00:00,2448,FLA,34,110,1284,0,3817,20540
2020-06-05 01:00:00,2365,FLA,35,5,1172,0,3815,20506
2020-06-05 02:00:00,2212,FLA,34,0,1027,0,3814,20206
2020-06-05 03:00:00,2010,FLA,35,0,981,0,3818,18849
2020-06-05 04:00:00,1760,FLA,35,0,1011,0,3819,17126
2020-06-05 05:00:00,1615,FLA,35,0,984,0,3821,15443
2020-06-05 06:00:00,1453,FLA,35,0,969,15,3819,14203
2020-06-05 07:00:00,1360,FLA,35,0,957,0,3823,13506
2020-06-05 08:00:00,1298,FLA,35,0,930,0,3824,13159
2020-06-05 09:00:00,1236,FLA,35,0,956,0,3824,13075
2020-06-05 10:00:00,1408,FLA,35,0,1006,5,3824,13585
2020-06-05 11:00:00,1748,FLA,35,3,991,5,3823,14495
2020-06-05 12:00:00,1876,FLA,35,183,991,5,3826,15658
2020-06-05 13:00:00,1995,FLA,35,536,991,0,3828,17327
2020-06-05 14:00:00,2066,FLA,35,753,1013,0,3830,19428
2020-06-05 15:00:00,2145,FLA,36,1325,1103,0,3824,21321
2020-06-05 16:00:00,2384,FLA,35,1619,1179,0,3824,23116
2020-06-05 17:00:00,2625,FLA,35,1722,1310,0,3826,24703
2020-06-05 18:00:00,2934,FLA,35,1696,1462,0,3826,25922
2020-06-05 19:00:00,3103,FLA,35,1177,1520,0,3821,26624
2020-06-05 20:00:00,3125,FLA,35,950,1476,0,3821,26719
2020-06-05 21:00:00,3117,FLA,35,555,1461,0,3822,26161
