2022/5/19 11:40 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1166,14:00～15:00,5/19,11:16,18,85

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
985,14:00～15:00,5/19,11:16

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
840,2:00～3:00,5/19,11:16,11,90

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
754,2:00～3:00,5/19,11:16

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),予備率(%),供給力想定値(万kW)
2022/5/19,0:00,727,725,90,11,805
2022/5/19,1:00,710,712,88,13,803
2022/5/19,2:00,742,738,88,13,840
2022/5/19,3:00,802,802,88,14,913
2022/5/19,4:00,846,843,87,15,976
2022/5/19,5:00,841,844,85,18,992
2022/5/19,6:00,790,795,82,22,961
2022/5/19,7:00,761,772,81,23,934
2022/5/19,8:00,794,819,83,21,960
2022/5/19,9:00,855,877,82,22,1039
2022/5/19,10:00,887,928,78,29,1140
2022/5/19,11:00,0,979,0,0,1198
2022/5/19,12:00,0,940,0,0,1232
2022/5/19,13:00,0,984,0,0,1204
2022/5/19,14:00,0,985,0,0,1166
2022/5/19,15:00,0,962,0,0,1139
2022/5/19,16:00,0,970,0,0,1148
2022/5/19,17:00,0,964,0,0,1141
2022/5/19,18:00,0,959,0,0,1132
2022/5/19,19:00,0,952,0,0,1115
2022/5/19,20:00,0,911,0,0,1078
2022/5/19,21:00,0,873,0,0,1034
2022/5/19,22:00,0,825,0,0,977
2022/5/19,23:00,0,779,0,0,922

最大使用率(%),時間帯
90,0:00～1:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
,,,,,

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
,,,

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
,,,,,

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
,,,

DATE,TIME,当日実績(５分間隔値）(万kW),太陽光発電実績(５分間隔値）(万kW)
2022/5/19,0:00,751,0
2022/5/19,0:05,743,0
2022/5/19,0:10,734,0
2022/5/19,0:15,739,0
2022/5/19,0:20,740,0
2022/5/19,0:25,726,0
2022/5/19,0:30,707,0
2022/5/19,0:35,712,0
2022/5/19,0:40,719,0
2022/5/19,0:45,725,0
2022/5/19,0:50,707,0
2022/5/19,0:55,701,0
2022/5/19,1:00,711,0
2022/5/19,1:05,712,0
2022/5/19,1:10,707,0
2022/5/19,1:15,712,0
2022/5/19,1:20,699,0
2022/5/19,1:25,708,0
2022/5/19,1:30,708,0
2022/5/19,1:35,703,0
2022/5/19,1:40,711,0
2022/5/19,1:45,705,0
2022/5/19,1:50,708,0
2022/5/19,1:55,718,0
2022/5/19,2:00,717,0
2022/5/19,2:05,722,0
2022/5/19,2:10,718,0
2022/5/19,2:15,725,0
2022/5/19,2:20,732,0
2022/5/19,2:25,736,0
2022/5/19,2:30,742,0
2022/5/19,2:35,749,0
2022/5/19,2:40,757,0
2022/5/19,2:45,757,0
2022/5/19,2:50,762,0
2022/5/19,2:55,759,0
2022/5/19,3:00,758,0
2022/5/19,3:05,774,0
2022/5/19,3:10,783,0
2022/5/19,3:15,794,0
2022/5/19,3:20,806,0
2022/5/19,3:25,798,0
2022/5/19,3:30,808,0
2022/5/19,3:35,814,0
2022/5/19,3:40,816,0
2022/5/19,3:45,815,0
2022/5/19,3:50,821,0
2022/5/19,3:55,821,0
2022/5/19,4:00,828,0
2022/5/19,4:05,836,0
2022/5/19,4:10,842,0
2022/5/19,4:15,842,0
2022/5/19,4:20,849,0
2022/5/19,4:25,848,0
2022/5/19,4:30,846,0
2022/5/19,4:35,853,0
2022/5/19,4:40,853,0
2022/5/19,4:45,845,0
2022/5/19,4:50,840,0
2022/5/19,4:55,854,0
2022/5/19,5:00,858,0
2022/5/19,5:05,863,0
2022/5/19,5:10,853,0
2022/5/19,5:15,856,0
2022/5/19,5:20,851,0
2022/5/19,5:25,853,1
2022/5/19,5:30,839,3
2022/5/19,5:35,829,6
2022/5/19,5:40,829,12
2022/5/19,5:45,837,19
2022/5/19,5:50,820,25
2022/5/19,5:55,828,32
2022/5/19,6:00,813,40
2022/5/19,6:05,814,48
2022/5/19,6:10,812,56
2022/5/19,6:15,808,64
2022/5/19,6:20,799,74
2022/5/19,6:25,796,83
2022/5/19,6:30,787,93
2022/5/19,6:35,771,95
2022/5/19,6:40,775,103
2022/5/19,6:45,769,112
2022/5/19,6:50,766,123
2022/5/19,6:55,759,136
2022/5/19,7:00,760,147
2022/5/19,7:05,762,164
2022/5/19,7:10,768,176
2022/5/19,7:15,755,186
2022/5/19,7:20,755,195
2022/5/19,7:25,757,210
2022/5/19,7:30,763,219
2022/5/19,7:35,769,226
2022/5/19,7:40,762,238
2022/5/19,7:45,752,248
2022/5/19,7:50,754,260
2022/5/19,7:55,763,277
2022/5/19,8:00,758,290
2022/5/19,8:05,768,301
2022/5/19,8:10,775,316
2022/5/19,8:15,777,325
2022/5/19,8:20,783,336
2022/5/19,8:25,795,348
2022/5/19,8:30,790,356
2022/5/19,8:35,804,367
2022/5/19,8:40,813,377
2022/5/19,8:45,810,381
2022/5/19,8:50,828,402
2022/5/19,8:55,837,408
2022/5/19,9:00,821,405
2022/5/19,9:05,849,421
2022/5/19,9:10,846,425
2022/5/19,9:15,844,430
2022/5/19,9:20,848,450
2022/5/19,9:25,848,466
2022/5/19,9:30,854,477
2022/5/19,9:35,858,485
2022/5/19,9:40,874,502
2022/5/19,9:45,871,509
2022/5/19,9:50,875,515
2022/5/19,9:55,866,532
2022/5/19,10:00,868,540
2022/5/19,10:05,856,549
2022/5/19,10:10,864,562
2022/5/19,10:15,872,580
2022/5/19,10:20,872,593
2022/5/19,10:25,895,616
2022/5/19,10:30,893,629
2022/5/19,10:35,892,625
2022/5/19,10:40,888,634
2022/5/19,10:45,904,656
2022/5/19,10:50,908,666
2022/5/19,10:55,906,662
2022/5/19,11:00,911,667
2022/5/19,11:05,907,665
2022/5/19,11:10,900,662
2022/5/19,11:15,905,668
2022/5/19,11:20,904,676
2022/5/19,11:25,909,690
2022/5/19,11:30,918,691
2022/5/19,11:35,915,699
2022/5/19,11:40,,
2022/5/19,11:45,,
2022/5/19,11:50,,
2022/5/19,11:55,,
2022/5/19,12:00,,
2022/5/19,12:05,,
2022/5/19,12:10,,
2022/5/19,12:15,,
2022/5/19,12:20,,
2022/5/19,12:25,,
2022/5/19,12:30,,
2022/5/19,12:35,,
2022/5/19,12:40,,
2022/5/19,12:45,,
2022/5/19,12:50,,
2022/5/19,12:55,,
2022/5/19,13:00,,
2022/5/19,13:05,,
2022/5/19,13:10,,
2022/5/19,13:15,,
2022/5/19,13:20,,
2022/5/19,13:25,,
2022/5/19,13:30,,
2022/5/19,13:35,,
2022/5/19,13:40,,
2022/5/19,13:45,,
2022/5/19,13:50,,
2022/5/19,13:55,,
2022/5/19,14:00,,
2022/5/19,14:05,,
2022/5/19,14:10,,
2022/5/19,14:15,,
2022/5/19,14:20,,
2022/5/19,14:25,,
2022/5/19,14:30,,
2022/5/19,14:35,,
2022/5/19,14:40,,
2022/5/19,14:45,,
2022/5/19,14:50,,
2022/5/19,14:55,,
2022/5/19,15:00,,
2022/5/19,15:05,,
2022/5/19,15:10,,
2022/5/19,15:15,,
2022/5/19,15:20,,
2022/5/19,15:25,,
2022/5/19,15:30,,
2022/5/19,15:35,,
2022/5/19,15:40,,
2022/5/19,15:45,,
2022/5/19,15:50,,
2022/5/19,15:55,,
2022/5/19,16:00,,
2022/5/19,16:05,,
2022/5/19,16:10,,
2022/5/19,16:15,,
2022/5/19,16:20,,
2022/5/19,16:25,,
2022/5/19,16:30,,
2022/5/19,16:35,,
2022/5/19,16:40,,
2022/5/19,16:45,,
2022/5/19,16:50,,
2022/5/19,16:55,,
2022/5/19,17:00,,
2022/5/19,17:05,,
2022/5/19,17:10,,
2022/5/19,17:15,,
2022/5/19,17:20,,
2022/5/19,17:25,,
2022/5/19,17:30,,
2022/5/19,17:35,,
2022/5/19,17:40,,
2022/5/19,17:45,,
2022/5/19,17:50,,
2022/5/19,17:55,,
2022/5/19,18:00,,
2022/5/19,18:05,,
2022/5/19,18:10,,
2022/5/19,18:15,,
2022/5/19,18:20,,
2022/5/19,18:25,,
2022/5/19,18:30,,
2022/5/19,18:35,,
2022/5/19,18:40,,
2022/5/19,18:45,,
2022/5/19,18:50,,
2022/5/19,18:55,,
2022/5/19,19:00,,
2022/5/19,19:05,,
2022/5/19,19:10,,
2022/5/19,19:15,,
2022/5/19,19:20,,
2022/5/19,19:25,,
2022/5/19,19:30,,
2022/5/19,19:35,,
2022/5/19,19:40,,
2022/5/19,19:45,,
2022/5/19,19:50,,
2022/5/19,19:55,,
2022/5/19,20:00,,
2022/5/19,20:05,,
2022/5/19,20:10,,
2022/5/19,20:15,,
