2022/7/20 13:49 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1527,16:00～17:00,7/20,13:46,12,90

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1369,16:00～17:00,7/20,13:46

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1332,9:00～10:00,7/20,13:46,9,92

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1222,9:00～10:00,7/20,13:46

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),予備率(%),供給力想定値(万kW)
2022/7/20,0:00,892,889,88,13,1011
2022/7/20,1:00,843,843,86,16,977
2022/7/20,2:00,841,841,86,16,975
2022/7/20,3:00,863,868,88,14,984
2022/7/20,4:00,893,893,89,12,1004
2022/7/20,5:00,922,916,89,12,1031
2022/7/20,6:00,928,922,89,12,1040
2022/7/20,7:00,985,981,90,11,1093
2022/7/20,8:00,1122,1114,92,8,1215
2022/7/20,9:00,1226,1222,92,9,1332
2022/7/20,10:00,1266,1278,90,11,1402
2022/7/20,11:00,1306,1330,89,13,1472
2022/7/20,12:00,1314,1324,89,13,1479
2022/7/20,13:00,0,1358,0,0,1550
2022/7/20,14:00,0,1364,0,0,1552
2022/7/20,15:00,0,1361,0,0,1544
2022/7/20,16:00,0,1369,0,0,1527
2022/7/20,17:00,0,1326,0,0,1451
2022/7/20,18:00,0,1289,0,0,1420
2022/7/20,19:00,0,1247,0,0,1395
2022/7/20,20:00,0,1188,0,0,1343
2022/7/20,21:00,0,1125,0,0,1284
2022/7/20,22:00,0,1064,0,0,1215
2022/7/20,23:00,0,1010,0,0,1153

最大使用率(%),時間帯
92,9:00～10:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
,,,,,

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
,,,

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
,,,,,

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
,,,

DATE,TIME,当日実績(５分間隔値）(万kW),太陽光発電実績(５分間隔値）(万kW)
2022/7/20,0:00,925,0
2022/7/20,0:05,917,0
2022/7/20,0:10,916,0
2022/7/20,0:15,901,0
2022/7/20,0:20,903,0
2022/7/20,0:25,901,0
2022/7/20,0:30,889,0
2022/7/20,0:35,876,0
2022/7/20,0:40,871,0
2022/7/20,0:45,866,0
2022/7/20,0:50,866,0
2022/7/20,0:55,867,0
2022/7/20,1:00,861,0
2022/7/20,1:05,861,0
2022/7/20,1:10,852,0
2022/7/20,1:15,860,0
2022/7/20,1:20,850,0
2022/7/20,1:25,837,0
2022/7/20,1:30,835,0
2022/7/20,1:35,831,0
2022/7/20,1:40,831,0
2022/7/20,1:45,832,0
2022/7/20,1:50,841,0
2022/7/20,1:55,840,0
2022/7/20,2:00,833,0
2022/7/20,2:05,838,0
2022/7/20,2:10,846,0
