datetime,Coal,region,Hydro,Solar,Other,Petroleum,Nuclear,Natural gas
2021-03-01 00:00:00,3069,FLA,25,41,843,0,3911,23741
2021-03-01 01:00:00,3022,FLA,26,-1,816,0,3912,23776
2021-03-01 02:00:00,2961,FLA,26,0,764,0,3912,22126
2021-03-01 03:00:00,2893,FLA,25,0,746,0,3912,20228
2021-03-01 04:00:00,2806,FLA,26,0,686,0,3913,18049
2021-03-01 05:00:00,2304,FLA,25,0,568,0,3910,16191
2021-03-01 06:00:00,1901,FLA,26,0,522,0,3920,14666
2021-03-01 07:00:00,1792,FLA,26,0,511,0,3918,13350
2021-03-01 08:00:00,1759,FLA,26,0,498,0,3917,12367
2021-03-01 09:00:00,1519,FLA,25,0,502,0,3911,12186
2021-03-01 10:00:00,1468,FLA,26,0,513,0,3910,12505
2021-03-01 11:00:00,1654,FLA,26,50,580,0,3909,13530
2021-03-01 12:00:00,1939,FLA,26,256,676,0,3919,14798
2021-03-01 13:00:00,2343,FLA,26,629,724,0,3925,15499
2021-03-01 14:00:00,2534,FLA,25,1294,796,17,3920,16825
2021-03-01 15:00:00,2864,FLA,26,1841,895,0,3920,17816
2021-03-01 16:00:00,3156,FLA,26,2186,917,0,3920,19157
2021-03-01 17:00:00,3272,FLA,26,2555,830,50,3174,21883
2021-03-01 18:00:00,3350,FLA,26,2678,848,0,3039,22918
2021-03-01 19:00:00,3411,FLA,28,2651,850,0,3034,24174
2021-03-01 20:00:00,3404,FLA,28,2430,875,0,3026,25346
2021-03-01 21:00:00,3458,FLA,27,1867,919,0,3038,25979
2021-03-01 22:00:00,3543,FLA,28,1318,928,0,3035,26442
2021-03-01 23:00:00,3593,FLA,28,506,923,0,3025,26587
2021-03-02 00:00:00,3567,FLA,29,15,920,0,3021,26107
2021-03-02 01:00:00,3528,FLA,28,-1,867,0,3026,25195
2021-03-02 02:00:00,3427,FLA,29,0,814,0,3026,23159
2021-03-02 03:00:00,3389,FLA,28,-1,770,0,3021,21128
2021-03-02 04:00:00,3242,FLA,29,0,638,0,3027,19085
2021-03-02 05:00:00,2597,FLA,29,0,558,0,3025,16952
2021-03-02 06:00:00,2198,FLA,29,0,520,0,3028,15178
