datetime,Coal,region,Wind,Hydro,Solar,Other,Petroleum,Nuclear,Natural gas
2020-09-01 00:00:00,17117,CENT,3923,2582,107,266,0,1916,13960
2020-09-01 01:00:00,17166,CENT,3805,2385,53,267,0,1916,13330
2020-09-01 02:00:00,17326,CENT,3362,2229,0,253,0,1916,13151
2020-09-01 03:00:00,16971,CENT,4078,1904,0,248,0,1918,11341
2020-09-01 04:00:00,15986,CENT,5303,1296,0,245,0,1920,9352
2020-09-01 05:00:00,14655,CENT,5619,1146,0,243,0,1920,8153
2020-09-01 06:00:00,14109,CENT,5562,1133,0,219,0,1921,7326
2020-09-01 07:00:00,13294,CENT,5640,1123,0,220,0,1920,7073
2020-09-01 08:00:00,12999,CENT,5139,1130,0,218,0,1917,7105
2020-09-01 09:00:00,12980,CENT,4796,1128,0,219,0,1918,7087
2020-09-01 10:00:00,13031,CENT,4608,1115,0,219,0,1918,7084
2020-09-01 11:00:00,13110,CENT,4858,1475,0,220,0,1918,7213
2020-09-01 12:00:00,14167,CENT,4581,1614,0,242,0,1918,7717
2020-09-01 13:00:00,14764,CENT,4746,1833,0,243,0,1918,7787
2020-09-01 14:00:00,14995,CENT,4308,1868,40,245,0,1918,8679
2020-09-01 15:00:00,15277,CENT,3658,2011,125,249,0,1917,9588
2020-09-01 16:00:00,15239,CENT,4338,2117,137,251,0,1917,10177
2020-09-01 17:00:00,15040,CENT,5187,2135,158,268,0,1917,10574
2020-09-01 18:00:00,15240,CENT,5692,2087,157,271,0,1916,11089
2020-09-01 19:00:00,14963,CENT,6342,2636,152,269,0,1916,11208
2020-09-01 20:00:00,15051,CENT,6824,3038,181,269,0,1915,11400
2020-09-01 21:00:00,15523,CENT,6431,3267,192,267,3,1916,11778
2020-09-01 22:00:00,15659,CENT,6371,3311,147,266,5,1916,11841
2020-09-01 23:00:00,15489,CENT,6868,3306,121,267,0,1916,11671
2020-09-02 00:00:00,15480,CENT,6044,2688,54,268,0,1916,12262
2020-09-02 01:00:00,15692,CENT,4773,2261,14,267,0,1916,12589
2020-09-02 02:00:00,15911,CENT,4371,2126,0,267,0,1916,12725
2020-09-02 03:00:00,15805,CENT,4119,1885,0,247,0,1916,11982
2020-09-02 04:00:00,15504,CENT,4580,1362,0,244,0,1917,10109
2020-09-02 05:00:00,14536,CENT,4729,1208,0,241,0,1917,8661
2020-09-02 06:00:00,14643,CENT,3112,1040,0,221,0,1918,8682
2020-09-02 07:00:00,14208,CENT,3071,1099,0,218,0,1918,7932
2020-09-02 08:00:00,14275,CENT,2293,1098,0,219,0,1918,8104
2020-09-02 09:00:00,14365,CENT,1574,1095,0,219,0,1918,8311
2020-09-02 10:00:00,14380,CENT,1532,1101,0,219,0,1919,8422
2020-09-02 11:00:00,14655,CENT,1695,1224,0,220,0,1918,8461
2020-09-02 12:00:00,15176,CENT,1768,1640,0,242,0,1919,9120
2020-09-02 13:00:00,15452,CENT,1749,1800,0,240,0,1919,9539
2020-09-02 14:00:00,15669,CENT,1480,1908,52,242,1,1919,10426
2020-09-02 15:00:00,15825,CENT,1187,2048,176,242,4,1919,11256
2020-09-02 16:00:00,16026,CENT,1368,2185,198,244,0,1918,12332
2020-09-02 17:00:00,16157,CENT,2006,2190,194,262,0,1917,13458
2020-09-02 18:00:00,16301,CENT,2457,2221,198,260,2,1915,14375
