unit,year,month,coal,oil,gas,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,oil.perc,gas.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc,biomass
Gwh,2021,1,1016.845,0.744,630.076,2079.413,1325.342,465.379,0.0,761.716,1647.665,4631.85,6279.515,0.16193049940958815,0.00011848048774467454,0.10033832230673866,0.33114229363254966,0.21105801960820222,0.07411065982006572,0.0,0.1213017247351109,0.26238730220407147,0.7376126977959285,631.113
Gwh,2021,2,1039.626,0.672,599.187,1878.839,1242.902,565.482073,0.0,726.056,1639.485,4413.279073,6052.764073,0.17176053575878406,0.00011102365661295782,0.09899394603414935,0.3104100832842754,0.2053445310291049,0.09342542781776124,0.0,0.11995445241931206,0.27086550544954635,0.7291344945504535,591.648
Gwh,2021,3,752.891,0.744,561.356,2079.554,1268.767,830.699627,0.0,680.484,1314.991,4859.504627,6174.495627,0.12193562769851808,0.00012049567202649182,0.09091528019637546,0.3367973880986279,0.20548512407262898,0.13453724436494768,0.0,0.11020883989687535,0.21297140356692004,0.78702859643308,575.849
Gwh,2021,4,547.579,0.72,368.46,1952.112963,1276.759,600.5208,0.0,586.889,916.759,4416.281763,5333.040763,0.1026766950290419,0.00013500740609283807,0.06909004006800988,0.36604126046504776,0.23940544554956367,0.11260382710110554,0.0,0.1100477243811384,0.17190174250314463,0.8280982574968554,515.991
Gwh,2021,5,359.526,0.744,241.97,1914.809637,1465.29,499.61,0.0,573.045,602.24,4452.754637,5054.994637,0.07112292412111614,0.0001471811650509571,0.04786750874647862,0.37879558229094124,0.2898697437332217,0.09883492186976973,0.0,0.11336213807342166,0.11913761403264572,0.8808623859673543,507.068
Gwh,2021,6,140.72,0.72,196.42,1868.8834,1247.057,384.608,0.0,465.624,337.86,3966.1724,4304.0324,0.0326949211627682,0.00016728498605168493,0.04563627355593326,0.4342168520850354,0.2897415456259112,0.08935992210467561,0.0,0.10818320047962465,0.07849847970475315,0.9215015202952468,412.651
Gwh,2021,7,111.652,0.744,193.906,2018.668,938.249,430.3345,0.0,512.232,306.302,3899.4835,4205.7855,0.026547240699745626,0.00017689917852443973,0.046104586170645175,0.47997407380856677,0.22308531902066808,0.10231964992032998,0.0,0.1217922312015199,0.07282872604891524,0.9271712739510847,462.891
Gwh,2021,8,213.804,0.744,209.109,1974.711004,913.029,562.0765,0.0,508.135,423.657,3957.9515039999997,4381.608504,0.04879577894848819,0.00016980065638470379,0.04772425464509278,0.45068175356088364,0.2083775853471367,0.12828085838496903,0.0,0.11596996845704498,0.09668983424996566,0.9033101657500343,448.865
Gwh,2021,9,489.029,0.72,223.079,1811.635996,1007.397,565.24,0.0,572.167,712.828,3956.439996,4669.2679960000005,0.10473354718960962,0.00015419975906647444,0.04777601118443063,0.3879914362491006,0.21575052039484605,0.1210553775204639,0.0,0.12253890770248262,0.1526637581331067,0.8473362418668932,515.22
Gwh,2021,10,470.823,0.744,210.997,2069.039,1216.173,924.5595,0.0,655.102,682.564,4864.8735,5547.4375,0.08487215944298605,0.0001341159769713494,0.03803503870030082,0.37297202537207497,0.2192314920177109,0.16666424813258374,0.0,0.1180909203573722,0.12304131412025822,0.8769586858797417,601.524
Gwh,2021,11,694.049,0.72,246.397,2009.6645,1374.217,738.735125,0.0,693.794,941.166,4816.410625,5757.576625,0.12054533447047264,0.000125052612738784,0.042795261973608556,0.3490469395185861,0.23867975877785216,0.12830660764328083,0.0,0.12050104500346098,0.16346564905681998,0.8365343509431802,615.416
Gwh,2021,12,1224.717,0.744,489.825,2078.221,1174.109,855.946875,0.0,777.57,1715.286,4885.846875,6601.132875,0.18553133578605627,0.00011270792666781458,0.07420317228502993,0.31482793019826916,0.1778647729462649,0.1296666634664584,0.0,0.11779341739125347,0.259847215997754,0.7401527840022459,638.731
