unit,year,month,coal,gas,oil,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,gas.perc,oil.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc
Gwh,2021,1,10979.1715,1273.418,226.87005499999998,0.0,146.3385,1281.604,19.0565,164.313,12479.459555,1611.312,14090.771555,0.7791746148992195,0.09037248209081479,0.01610061266797679,0.0,0.010385414271234348,0.09095342969670336,0.0013524099745437965,0.011661036399507507,0.885647709658011,0.11435229034198902
Gwh,2021,2,9811.093,933.612,207.167731,0.0,147.835,1294.101,20.672,123.862,10951.872731000001,1586.47,12538.342731,0.7824872242280391,0.0744605583074167,0.01652273633323128,0.0,0.011790633193850283,0.10321148717688534,0.0016487027387511281,0.00987865802182625,0.8734705188686871,0.126529481131313
Gwh,2021,3,9981.326,874.178,226.478714,0.0,196.91,1333.0165,23.247,131.491,11081.982714,1684.6645,12766.647214,0.7818282931053662,0.06847357691856401,0.017739874079988813,0.0,0.015423783292458103,0.10441398416165242,0.0018209166126645347,0.010299571829305819,0.8680417441039191,0.13195825589608087
Gwh,2021,4,9303.199,811.973,180.803,0.0,188.7705,1307.9995,24.831,170.978,10295.975,1692.579,11988.554,0.77600676445216,0.06772901886249166,0.015081301714952445,0.0,0.01574589395852077,0.10910402538955072,0.0020712256040219695,0.014261770018302459,0.8588170850296041,0.14118291497039592
Gwh,2021,5,8757.384,906.63,159.046,0.0,185.831,1336.6865,31.075,175.625,9823.06,1729.2175,11552.2775,0.7580655849030635,0.07848062860332086,0.013767501689601898,0.0,0.01608609211473668,0.11570761696124422,0.002689945770433579,0.01520262995759927,0.8503137151959862,0.14968628480401375
Gwh,2021,6,9489.745,1016.261,143.386,0.0,110.6045,623.066,24.3075,172.019,10649.392,929.997,11579.389,0.819537628453453,0.08776464803108351,0.012382864069943588,0.0,0.00955184250222529,0.05380819316114176,0.0020992040253591964,0.014855619756793732,0.91968514055448,0.08031485944551997
Gwh,2021,7,10464.9895,1031.229,145.809,0.0,114.834,671.227,28.8355,152.254,11642.0275,967.1505,12609.178,0.8299501759749922,0.08178399892522732,0.011563719696874768,0.0,0.009107175741352848,0.05323320838202141,0.002286865963824129,0.012074855315707336,0.9232978945970943,0.07670210540290573
Gwh,2021,8,10035.357,942.354,141.792,0.0,124.836115,1013.794,23.534,179.625,11119.503,1341.789115,12461.292115,0.8053223459804915,0.0756224949470258,0.011378595308693637,0.0,0.010017910971666521,0.08135544778535994,0.0018885681984512244,0.014414636808311431,0.8923234362362109,0.10767656376378912
Gwh,2021,9,10715.5455,918.406,150.973,0.0,157.48388500000001,988.497,25.6865,174.644,11784.9245,1346.311385,13131.235885,0.8160348038710143,0.06994056066338039,0.011497242249106091,0.0,0.011993074100503832,0.07527829129390436,0.001956137276411435,0.013299890545679585,0.8974726067835007,0.1025273932164992
Gwh,2021,10,10235.936,1121.69,165.12,0.0,120.6605,1744.186,18.7765,180.492,11522.746,2064.115,13586.861,0.7533701860937563,0.08255696440848258,0.01215291743987077,0.0,0.00888067523469917,0.12837299211348374,0.0013819601157323974,0.013284304593975015,0.8480800679421096,0.1519199320578903
Gwh,2021,11,10848.474,1230.403,162.333,0.0,98.4985,1625.309,18.545,161.024,12241.21,1903.3765,14144.5865,0.7669700347903419,0.08698755527423867,0.011476687565239183,0.0,0.006963688899636621,0.11490678783717008,0.0013111023075860154,0.011384143325787573,0.8654342776298197,0.1345657223701803
Gwh,2021,12,11800.592,1221.879,190.9165,0.0,116.307333,1736.187,19.4075,137.221,13213.3875,2009.1228330000001,15222.510333,0.775206699936881,0.08026790412821459,0.012541722477016367,0.0,0.007640483104016297,0.11405392159506178,0.0012749211250609304,0.009014347633749115,0.8680163265421119,0.13198367345788814
