unit,year,month,coal,oil,gas,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,oil.perc,gas.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc
Gwh,2022,1,840.383249,0.0,1210.682626,1046.499124,1273.4876259999999,1018.4342489999999,1.607501,49.63325,2051.065875,3389.66175,5440.727625,0.15446155494689,0.0,0.22252218994329825,0.19234543541407292,0.23406568271279704,0.18718714098465825,0.0002954569886229142,0.009122539009660494,0.3769837448901882,0.6230162551098117
Gwh,2022,2,800.1645,0.0,1112.258875,942.82425,965.8545,664.361375,1.504243,51.75775,1912.423375,2626.3021179999996,4538.725493,0.1762971788520985,0.0,0.24505973686124402,0.20772885503961452,0.21280302179314903,0.14637619658307896,0.0003314240974299875,0.011403586773384976,0.42135691571334255,0.5786430842866574
Gwh,2022,3,916.900125,0.0,676.66825,1046.173,1075.343375,1117.625625,2.38962,53.23725,1593.568375,3294.7688700000003,4888.337245,0.18756891741416667,0.0,0.13842503413448512,0.21401408036445735,0.21998142131046852,0.22863103934638618,0.0004888410680838777,0.010890666361952284,0.32599395154865185,0.6740060484513483
Gwh,2022,4,699.84,0.0,627.12,1018.08,858.96,1802.16,2.88,49.68,1326.96,3731.76,5058.72,0.13834329632792486,0.0,0.12396811841730714,0.20125249074864787,0.16979789353828637,0.35624822089382296,0.0005693139766581269,0.009820666097352689,0.262311414745232,0.737688585254768
Gwh,2022,5,723.168,0.0,648.024,1052.016,887.592,1862.232,2.976,51.336,1371.192,3856.152,5227.344,0.13834329632792486,0.0,0.12396811841730715,0.2012524907486479,0.16979789353828637,0.3562482208938229,0.000569313976658127,0.009820666097352689,0.262311414745232,0.737688585254768
Gwh,2022,6,699.84,0.0,627.12,1018.08,858.96,1802.16,2.88,49.68,1326.96,3731.76,5058.72,0.13834329632792486,0.0,0.12396811841730714,0.20125249074864787,0.16979789353828637,0.35624822089382296,0.0005693139766581269,0.009820666097352689,0.262311414745232,0.737688585254768
Gwh,2022,7,723.168,0.0,648.024,1052.016,887.592,1862.232,2.976,51.336,1371.192,3856.152,5227.344,0.13834329632792486,0.0,0.12396811841730715,0.2012524907486479,0.16979789353828637,0.3562482208938229,0.000569313976658127,0.009820666097352689,0.262311414745232,0.737688585254768
Gwh,2022,8,723.168,0.0,648.024,1052.016,887.592,1862.232,2.976,51.336,1371.192,3856.152,5227.344,0.13834329632792486,0.0,0.12396811841730715,0.2012524907486479,0.16979789353828637,0.3562482208938229,0.000569313976658127,0.009820666097352689,0.262311414745232,0.737688585254768
Gwh,2022,9,699.84,0.0,627.12,1018.08,858.96,1802.16,2.88,49.68,1326.96,3731.76,5058.72,0.13834329632792486,0.0,0.12396811841730714,0.20125249074864787,0.16979789353828637,0.35624822089382296,0.0005693139766581269,0.009820666097352689,0.262311414745232,0.737688585254768
Gwh,2022,10,723.168,0.0,648.024,1052.016,887.592,1862.232,2.976,51.336,1371.192,3856.152,5227.344,0.13834329632792486,0.0,0.12396811841730715,0.2012524907486479,0.16979789353828637,0.3562482208938229,0.000569313976658127,0.009820666097352689,0.262311414745232,0.737688585254768
Gwh,2022,11,699.84,0.0,627.12,1018.08,858.96,1802.16,2.88,49.68,1326.96,3731.76,5058.72,0.13834329632792486,0.0,0.12396811841730714,0.20125249074864787,0.16979789353828637,0.35624822089382296,0.0005693139766581269,0.009820666097352689,0.262311414745232,0.737688585254768
Gwh,2022,12,723.168,0.0,648.024,1052.016,887.592,1862.232,2.976,51.336,1371.192,3856.152,5227.344,0.13834329632792486,0.0,0.12396811841730715,0.2012524907486479,0.16979789353828637,0.3562482208938229,0.000569313976658127,0.009820666097352689,0.262311414745232,0.737688585254768
