datetime,Coal,region,Hydro,Solar,Other,Petroleum,Nuclear,Natural gas
2022-03-01 00:00:00,3784,CAR,1208,26,1230,0,11954,6592
2022-03-01 01:00:00,4044,CAR,1451,22,1256,0,11961,6765
2022-03-01 02:00:00,4138,CAR,881,1,1303,0,11961,6886
2022-03-01 03:00:00,4297,CAR,561,1,1307,0,11978,6838
2022-03-01 04:00:00,4054,CAR,372,3,1266,0,11986,6708
2022-03-01 05:00:00,3935,CAR,102,3,1278,0,11992,6637
2022-03-01 06:00:00,3643,CAR,142,2,1254,0,12002,6558
2022-03-01 07:00:00,3576,CAR,145,1,1264,0,12013,6579
2022-03-01 08:00:00,3117,CAR,459,0,1336,-1,12019,6918
2022-03-01 09:00:00,3267,CAR,512,1,1376,0,12027,7428
2022-03-01 10:00:00,3778,CAR,564,3,1367,0,12031,7562
2022-03-01 11:00:00,4116,CAR,1004,3,1378,64,12041,8273
2022-03-01 12:00:00,4184,CAR,2174,7,1382,127,12042,9153
2022-03-01 13:00:00,4024,CAR,2673,501,1357,48,12045,9287
2022-03-01 14:00:00,3381,CAR,1566,1730,1325,0,12046,8310
2022-03-01 15:00:00,2772,CAR,645,2960,1121,-1,12040,6547
2022-03-01 16:00:00,2562,CAR,-122,3778,903,0,12037,5351
2022-03-01 17:00:00,2553,CAR,-594,4128,784,0,12030,4560
2022-03-01 18:00:00,2451,CAR,-656,4037,748,0,12024,4163
2022-03-01 19:00:00,2388,CAR,-1001,3832,744,0,12010,4524
2022-03-01 20:00:00,2362,CAR,-1062,3686,729,0,12006,4544
2022-03-01 21:00:00,2360,CAR,-941,3228,755,0,12008,4841
2022-03-01 22:00:00,2449,CAR,-284,2272,803,0,12014,4994
2022-03-01 23:00:00,2611,CAR,830,662,897,0,12011,5555
2022-03-02 00:00:00,2638,CAR,1402,22,1135,0,12006,6254
2022-03-02 01:00:00,2826,CAR,1611,20,1264,0,12013,6512
2022-03-02 02:00:00,2759,CAR,1529,-3,1305,0,12009,6569
2022-03-02 03:00:00,2425,CAR,1306,-3,1309,0,12010,6403
2022-03-02 04:00:00,2173,CAR,713,-5,1243,0,12011,6286
2022-03-02 05:00:00,2041,CAR,471,-4,1057,0,12012,6019
2022-03-02 06:00:00,1969,CAR,482,-1,994,0,12006,5876
2022-03-02 07:00:00,2007,CAR,482,-5,987,0,12009,5820
2022-03-02 08:00:00,2054,CAR,478,-3,1046,0,12006,5960
2022-03-02 09:00:00,2068,CAR,472,0,1153,0,12015,6313
2022-03-02 10:00:00,2263,CAR,555,-2,1241,0,12011,6648
2022-03-02 11:00:00,2440,CAR,1241,-2,1325,0,12018,7331
2022-03-02 12:00:00,2925,CAR,2542,1,1377,0,12016,7947
2022-03-02 13:00:00,3233,CAR,2320,713,1334,0,12016,8107
2022-03-02 14:00:00,2749,CAR,838,2484,1123,0,12021,6758
2022-03-02 15:00:00,2296,CAR,0,3576,915,0,12009,5245
2022-03-02 16:00:00,2237,CAR,-664,4029,800,0,12008,4783
2022-03-02 17:00:00,2221,CAR,-1070,4112,774,0,12005,4540
2022-03-02 18:00:00,2204,CAR,-1068,4112,740,-1,11997,4207
2022-03-02 19:00:00,2024,CAR,-1067,4075,720,0,11988,4336
2022-03-02 20:00:00,2001,CAR,-956,3861,728,0,11988,4338
2022-03-02 21:00:00,2004,CAR,-833,3421,731,-1,11985,4632
2022-03-02 22:00:00,2114,CAR,-74,2345,806,0,11992,5016
2022-03-02 23:00:00,2238,CAR,1444,675,851,0,11988,5235
2022-03-03 00:00:00,2524,CAR,1967,24,983,0,11989,5943
2022-03-03 01:00:00,2530,CAR,1944,16,1115,0,11997,6329
2022-03-03 02:00:00,2286,CAR,1655,0,1140,0,11998,6272
2022-03-03 03:00:00,2260,CAR,884,-4,1139,0,11828,6306
2022-03-03 04:00:00,1975,CAR,243,-2,1106,0,11773,6201
2022-03-03 05:00:00,1694,CAR,-252,-1,1007,0,11781,5756
2022-03-03 06:00:00,1682,CAR,-231,-4,896,0,11787,5413
2022-03-03 07:00:00,1674,CAR,-224,-2,853,0,11795,5272
2022-03-03 08:00:00,1690,CAR,-234,-3,855,0,11805,5282
2022-03-03 09:00:00,1712,CAR,-231,-3,895,0,11816,5466
2022-03-03 10:00:00,1745,CAR,-231,-3,1043,0,11824,5800
2022-03-03 11:00:00,2067,CAR,190,-4,1242,0,11840,6487
2022-03-03 12:00:00,2402,CAR,1858,3,1305,0,11858,6767
2022-03-03 13:00:00,2518,CAR,2131,715,1244,0,11865,6654
2022-03-03 14:00:00,2193,CAR,686,2486,1000,0,11875,5767
2022-03-03 15:00:00,1993,CAR,-379,3541,815,0,11883,5051
2022-03-03 16:00:00,1858,CAR,-668,4052,770,0,11890,4627
2022-03-03 17:00:00,1835,CAR,-852,4196,730,0,11893,4378
2022-03-03 18:00:00,1833,CAR,-1053,4106,730,0,11901,4505
2022-03-03 19:00:00,1846,CAR,-990,3994,739,0,11898,4659
2022-03-03 20:00:00,2101,CAR,-984,3846,792,-1,11907,4797
2022-03-03 21:00:00,2007,CAR,-1028,3357,922,0,11909,5322
2022-03-03 22:00:00,1756,CAR,267,2291,1019,0,11922,5674
2022-03-03 23:00:00,1939,CAR,1536,659,1151,0,11936,6064
2022-03-04 00:00:00,1986,CAR,2366,30,1194,0,11946,6338
2022-03-04 01:00:00,1987,CAR,2628,13,1177,0,11961,6398
2022-03-04 02:00:00,1952,CAR,2055,-4,1143,0,11972,6386
2022-03-04 03:00:00,1947,CAR,1098,-1,1125,0,11983,6259
2022-03-04 04:00:00,1649,CAR,441,-2,1033,0,12001,5878
2022-03-04 05:00:00,1590,CAR,13,-1,852,0,12018,5221
2022-03-04 06:00:00,1518,CAR,-476,-4,821,0,12023,5030
2022-03-04 07:00:00,1510,CAR,-966,-2,845,0,12039,5020
2022-03-04 08:00:00,1520,CAR,-1043,-2,846,0,12042,5025
2022-03-04 09:00:00,1509,CAR,-1011,-2,867,0,12046,5233
2022-03-04 10:00:00,1611,CAR,-451,-4,862,0,12050,5346
2022-03-04 11:00:00,1715,CAR,798,-5,869,0,12059,5413
2022-03-04 12:00:00,1888,CAR,2032,3,1082,0,12069,6200
2022-03-04 13:00:00,1873,CAR,2506,692,1110,0,12078,6102
2022-03-04 14:00:00,1733,CAR,1613,2448,960,-1,12081,5322
2022-03-04 15:00:00,1614,CAR,1018,3613,812,0,12075,4711
2022-03-04 16:00:00,1465,CAR,449,4103,748,0,12077,4425
2022-03-04 17:00:00,1468,CAR,-92,4173,730,0,12069,4392
2022-03-04 18:00:00,1510,CAR,-371,4075,725,0,12063,4325
2022-03-04 19:00:00,1593,CAR,-715,4025,730,0,12066,4374
2022-03-04 20:00:00,1620,CAR,-615,3637,728,0,11933,4498
2022-03-04 21:00:00,1798,CAR,177,3051,739,0,11649,4413
2022-03-04 22:00:00,1974,CAR,473,1966,803,-1,11535,5037
2022-03-04 23:00:00,2175,CAR,733,558,1033,0,11472,6058
2022-03-05 00:00:00,2278,CAR,1631,28,1150,0,11449,6500
2022-03-05 01:00:00,2284,CAR,2091,17,1181,0,11322,6568
2022-03-05 02:00:00,2240,CAR,2068,-5,1211,0,11196,6460
2022-03-05 03:00:00,2208,CAR,1694,-3,1205,0,11098,6482
2022-03-05 04:00:00,2190,CAR,959,0,1206,0,11037,6476
2022-03-05 05:00:00,1916,CAR,494,0,1213,0,11044,6317
2022-03-05 06:00:00,1586,CAR,319,-4,1190,0,11041,5946
2022-03-05 07:00:00,1513,CAR,304,-2,1138,0,11043,5675
2022-03-05 08:00:00,1507,CAR,293,-3,1135,0,11045,5568
2022-03-05 09:00:00,1523,CAR,320,-1,1140,0,11047,5591
2022-03-05 10:00:00,1638,CAR,291,-2,1164,0,11047,5682
2022-03-05 11:00:00,1678,CAR,377,-4,1203,0,11043,6080
2022-03-05 12:00:00,1862,CAR,992,1,1212,0,11046,6403
2022-03-05 13:00:00,1963,CAR,1185,257,1186,0,11047,6456
2022-03-05 14:00:00,1934,CAR,1044,888,1191,0,11045,6416
2022-03-05 15:00:00,1831,CAR,720,1565,1144,0,11042,6205
2022-03-05 16:00:00,1684,CAR,476,2307,966,0,11035,5531
2022-03-05 17:00:00,1562,CAR,328,2944,824,0,11037,4606
2022-03-05 18:00:00,1561,CAR,-164,3267,760,0,11029,4188
2022-03-05 19:00:00,1565,CAR,-243,3125,742,0,11021,4118
2022-03-05 20:00:00,1525,CAR,-218,2873,739,0,11023,4249
2022-03-05 21:00:00,1454,CAR,-50,2447,756,0,11012,4430
2022-03-05 22:00:00,1458,CAR,431,1771,808,0,11012,4867
2022-03-05 23:00:00,1783,CAR,1205,520,945,0,11005,5450
2022-03-06 00:00:00,1909,CAR,1615,25,1128,0,11011,5894
2022-03-06 01:00:00,2105,CAR,1784,20,1217,0,11015,5932
2022-03-06 02:00:00,1942,CAR,1523,-1,1188,-1,11017,5730
2022-03-06 03:00:00,1828,CAR,1121,-4,1131,0,10947,5652
2022-03-06 04:00:00,1599,CAR,586,-3,1056,-1,10973,5449
2022-03-06 05:00:00,1439,CAR,228,-2,934,0,10979,4940
2022-03-06 06:00:00,1316,CAR,-226,-3,869,0,10988,4699
2022-03-06 07:00:00,1247,CAR,-647,-3,852,0,10993,4690
2022-03-06 08:00:00,1257,CAR,-1123,-3,870,0,11001,4762
2022-03-06 09:00:00,1251,CAR,-1082,-4,845,0,11009,4716
2022-03-06 10:00:00,1291,CAR,-1034,-1,842,0,11021,4671
2022-03-06 11:00:00,1443,CAR,-816,-2,836,0,11020,4606
2022-03-06 12:00:00,1396,CAR,-592,3,868,0,11025,4810
2022-03-06 13:00:00,1434,CAR,-149,485,808,0,11023,4670
2022-03-06 14:00:00,1534,CAR,-43,1838,798,0,11016,4447
2022-03-06 15:00:00,1566,CAR,-27,2764,794,0,11006,4179
2022-03-06 16:00:00,1519,CAR,-377,3129,794,0,11005,4390
2022-03-06 17:00:00,1535,CAR,-443,3410,789,0,10997,4352
2022-03-06 18:00:00,1628,CAR,-438,3343,798,0,10993,4687
2022-03-06 19:00:00,1700,CAR,113,3166,796,0,10994,4505
2022-03-06 20:00:00,1727,CAR,372,3023,788,0,10993,4529
2022-03-06 21:00:00,1806,CAR,576,2735,833,0,10990,4812
2022-03-06 22:00:00,1870,CAR,886,2024,971,0,10996,5522
2022-03-06 23:00:00,2025,CAR,1715,636,1138,0,10998,6022
2022-03-07 00:00:00,2126,CAR,2307,30,1212,0,10998,6498
2022-03-07 01:00:00,2170,CAR,2755,20,1261,0,10999,6537
2022-03-07 02:00:00,2033,CAR,2581,-3,1283,0,11002,6261
2022-03-07 03:00:00,1850,CAR,1596,-3,1245,0,11004,6258
2022-03-07 04:00:00,1639,CAR,510,-5,1183,-1,11002,6010
2022-03-07 05:00:00,1530,CAR,172,-5,942,0,11010,5403
2022-03-07 06:00:00,1440,CAR,-421,-3,855,0,11009,5259
2022-03-07 07:00:00,1431,CAR,-826,-2,843,0,11008,5145
2022-03-07 08:00:00,1430,CAR,-1235,-3,870,0,11006,5208
2022-03-07 09:00:00,1429,CAR,-1444,-3,908,0,11004,5280
2022-03-07 10:00:00,1366,CAR,-1456,-1,986,0,10999,5434
2022-03-07 11:00:00,1524,CAR,-1099,-4,1126,0,10998,5897
2022-03-07 12:00:00,1917,CAR,218,0,1200,0,11015,6198
2022-03-07 13:00:00,2081,CAR,496,472,1190,0,11048,6259
2022-03-07 14:00:00,2029,CAR,134,1699,1183,0,11047,5939
2022-03-07 15:00:00,2063,CAR,-278,2610,1046,1,11049,5794
2022-03-07 16:00:00,2212,CAR,-370,3120,1004,1,11041,5837
2022-03-07 17:00:00,2362,CAR,176,3128,1141,0,11034,5878
2022-03-07 18:00:00,2404,CAR,565,2855,1199,0,11033,6125
2022-03-07 19:00:00,2362,CAR,887,2756,1185,-1,11030,6368
2022-03-07 20:00:00,2435,CAR,962,2514,1184,0,11035,6596
2022-03-07 21:00:00,2460,CAR,1024,2053,1187,0,11033,6641
2022-03-07 22:00:00,2433,CAR,1459,1402,1191,0,11027,7135
2022-03-07 23:00:00,2400,CAR,2189,368,1254,0,11035,7657
2022-03-08 00:00:00,2419,CAR,2793,26,1257,0,11036,8113
2022-03-08 01:00:00,2396,CAR,2836,18,1255,0,11036,8336
2022-03-08 02:00:00,2249,CAR,2522,-3,1276,0,11035,7809
2022-03-08 03:00:00,2129,CAR,2343,-1,1230,0,11044,7052
2022-03-08 04:00:00,2139,CAR,1076,-1,1188,0,11047,6439
2022-03-08 05:00:00,2134,CAR,-370,-2,1205,0,11046,6136
2022-03-08 06:00:00,2036,CAR,-959,-8,1146,0,11050,6034
2022-03-08 07:00:00,1969,CAR,-1381,-4,1133,0,11055,5909
2022-03-08 08:00:00,1737,CAR,-1386,-1,1121,-1,11066,5724
2022-03-08 09:00:00,1677,CAR,-1387,-2,1086,0,11071,5592
2022-03-08 10:00:00,1794,CAR,-1402,-1,1101,0,11079,5758
2022-03-08 11:00:00,2008,CAR,-1054,-3,1188,0,11088,6021
2022-03-08 12:00:00,2145,CAR,470,2,1198,0,11083,6366
2022-03-08 13:00:00,2301,CAR,1072,463,1158,0,11084,6349
2022-03-08 14:00:00,2072,CAR,952,1496,1031,0,11087,6036
2022-03-08 15:00:00,1999,CAR,362,2482,995,0,11085,5931
2022-03-08 16:00:00,2045,CAR,-20,3053,962,0,11076,5764
2022-03-08 17:00:00,2021,CAR,-303,3225,960,0,11082,5765
2022-03-08 18:00:00,2073,CAR,-298,3244,957,0,11079,5738
2022-03-08 19:00:00,2085,CAR,-254,3022,920,0,11080,5829
2022-03-08 20:00:00,2090,CAR,-155,2429,932,0,11074,6205
2022-03-08 21:00:00,2095,CAR,36,1804,1010,0,11077,6508
2022-03-08 22:00:00,2247,CAR,477,1047,1125,0,11079,6972
2022-03-08 23:00:00,2231,CAR,1156,283,1189,0,11076,7489
2022-03-09 00:00:00,2329,CAR,2234,17,1192,0,11075,7758
2022-03-09 01:00:00,2388,CAR,2333,19,1200,0,11075,7802
2022-03-09 02:00:00,2284,CAR,1933,-3,1227,0,11079,7799
2022-03-09 03:00:00,2266,CAR,1093,-2,1261,0,11074,7592
2022-03-09 04:00:00,2208,CAR,281,-2,1248,0,11072,6867
2022-03-09 05:00:00,2240,CAR,-605,0,1238,0,11073,6470
