datetime,Coal,region,Hydro,Solar,Other,Petroleum,Nuclear,Natural gas
2019-09-01 00:00:00,9161,CAR,1775,97,1310,0,10901,8311
2019-09-01 01:00:00,8996,CAR,1375,2,1333,0,10904,7877
2019-09-01 02:00:00,8339,CAR,854,0,1336,0,10906,7077
2019-09-01 03:00:00,7229,CAR,368,-1,1339,0,10907,6619
2019-09-01 04:00:00,5901,CAR,60,0,1336,0,10911,6303
2019-09-01 05:00:00,5133,CAR,-519,0,1333,0,10922,6059
2019-09-01 06:00:00,4569,CAR,-1149,0,1285,0,10927,5864
2019-09-01 07:00:00,4461,CAR,-1452,0,1155,-1,10920,5533
2019-09-01 08:00:00,4353,CAR,-1469,-1,1057,0,10918,5221
2019-09-01 09:00:00,4335,CAR,-1446,0,962,0,10932,5041
2019-09-01 10:00:00,4212,CAR,-1463,0,895,0,10916,5026
2019-09-01 11:00:00,4067,CAR,-1460,-1,941,0,10932,5114
2019-09-01 12:00:00,4077,CAR,-1421,215,917,0,10926,5183
2019-09-01 13:00:00,4226,CAR,-1424,978,1047,0,10929,5550
2019-09-01 14:00:00,4762,CAR,-1295,1822,1156,0,10923,5610
2019-09-01 15:00:00,5124,CAR,-667,2264,1168,0,10920,5770
2019-09-01 16:00:00,5730,CAR,-81,2412,1022,0,10918,6027
2019-09-01 17:00:00,6332,CAR,475,2343,945,0,10899,6784
2019-09-01 18:00:00,7312,CAR,566,2257,961,0,10900,7281
2019-09-01 19:00:00,8031,CAR,728,2218,1041,0,10894,7808
2019-09-01 20:00:00,8592,CAR,1187,1900,1026,0,10891,7817
2019-09-01 21:00:00,8843,CAR,1746,1329,1045,0,10892,7979
2019-09-01 22:00:00,9279,CAR,2051,894,1029,0,10889,7952
2019-09-01 23:00:00,9364,CAR,1857,384,1040,0,10893,7895
2019-09-02 00:00:00,9165,CAR,1358,95,1009,0,10884,7706
2019-09-02 01:00:00,8917,CAR,1033,2,1066,0,10893,7426
2019-09-02 02:00:00,8344,CAR,542,0,1060,0,10902,6758
2019-09-02 03:00:00,6866,CAR,293,0,1056,0,10900,6503
2019-09-02 04:00:00,5904,CAR,-265,-2,1056,0,10904,6247
2019-09-02 05:00:00,5136,CAR,-924,0,1069,-1,10895,6027
2019-09-02 06:00:00,4554,CAR,-1318,-3,1070,0,10888,5801
2019-09-02 07:00:00,4522,CAR,-1456,0,913,0,10902,5490
2019-09-02 08:00:00,4384,CAR,-1451,0,804,0,10902,5321
