datetime,Coal,region,Hydro,Solar,Other,Petroleum,Nuclear,Natural gas
2019-02-01 00:00:00,2411,FLA,21,0,1223,0,3855,20409
2019-02-01 01:00:00,2615,FLA,21,4,1272,0,3874,20529
2019-02-01 02:00:00,2797,FLA,22,4,1255,0,3871,19653
2019-02-01 03:00:00,2806,FLA,21,1,1216,0,3869,18136
2019-02-01 04:00:00,2699,FLA,22,0,1123,0,3881,16320
2019-02-01 05:00:00,2531,FLA,22,0,1207,0,3884,14589
2019-02-01 06:00:00,2388,FLA,22,-1,982,0,3877,12944
2019-02-01 07:00:00,2246,FLA,23,0,972,0,3883,12375
2019-02-01 08:00:00,2188,FLA,22,0,983,0,3883,12035
2019-02-01 09:00:00,2187,FLA,23,-1,1001,0,3880,11981
2019-02-01 10:00:00,2357,FLA,22,0,1031,0,3874,12295
2019-02-01 11:00:00,2536,FLA,23,0,1189,0,3875,13444
2019-02-01 12:00:00,2867,FLA,22,0,1237,0,3878,15778
2019-02-01 13:00:00,3021,FLA,23,20,1178,0,3876,17203
2019-02-01 14:00:00,2756,FLA,22,243,1122,0,3878,17241
2019-02-01 15:00:00,2555,FLA,22,635,1069,0,3877,16822
2019-02-01 16:00:00,2374,FLA,23,863,1055,0,3877,16877
2019-02-01 17:00:00,2365,FLA,23,834,1017,5,3869,16807
2019-02-01 18:00:00,2273,FLA,22,883,1001,3,3869,16681
2019-02-01 19:00:00,2219,FLA,23,751,989,27,3872,16750
2019-02-01 20:00:00,2158,FLA,23,650,986,0,3870,16917
2019-02-01 21:00:00,2180,FLA,24,541,997,1,3867,16934
2019-02-01 22:00:00,2211,FLA,23,241,1016,0,3866,17179
2019-02-01 23:00:00,2246,FLA,24,40,1064,0,3867,17540
2019-02-02 00:00:00,2400,FLA,23,4,1089,0,3866,18407
2019-02-02 01:00:00,2437,FLA,24,1,1074,0,3863,18056
2019-02-02 02:00:00,2403,FLA,23,4,1047,0,3859,17118
2019-02-02 03:00:00,2194,FLA,24,2,1219,0,3862,15672
2019-02-02 04:00:00,2114,FLA,23,1,1366,0,3876,14278
2019-02-02 05:00:00,1977,FLA,24,0,1294,0,3874,12824
2019-02-02 06:00:00,1953,FLA,24,2,934,0,3878,11243
2019-02-02 07:00:00,1783,FLA,24,0,745,0,3876,10256
2019-02-02 08:00:00,1738,FLA,24,0,699,0,3866,9954
2019-02-02 09:00:00,1737,FLA,24,-1,676,0,3867,9500
2019-02-02 10:00:00,1735,FLA,25,0,675,0,3876,9578
2019-02-02 11:00:00,1762,FLA,24,0,692,0,3876,10142
2019-02-02 12:00:00,1810,FLA,25,0,771,0,3877,11124
2019-02-02 13:00:00,1922,FLA,25,55,769,0,3868,12471
2019-02-02 14:00:00,2046,FLA,25,377,770,0,3872,13988
2019-02-02 15:00:00,2020,FLA,26,679,786,0,3869,15493
2019-02-02 16:00:00,2061,FLA,26,884,931,0,3871,16153
2019-02-02 17:00:00,2021,FLA,27,1008,1027,0,3865,16729
2019-02-02 18:00:00,2023,FLA,26,1039,1021,0,3869,17043
2019-02-02 19:00:00,2031,FLA,27,838,1002,0,3869,17369
2019-02-02 20:00:00,2023,FLA,26,737,1005,0,3860,17475
2019-02-02 21:00:00,2024,FLA,27,541,1008,0,3865,17520
2019-02-02 22:00:00,2023,FLA,27,336,1019,0,3859,17346
2019-02-02 23:00:00,2048,FLA,27,85,1063,0,3862,17300
2019-02-03 00:00:00,2127,FLA,28,1,1060,0,3857,18047
2019-02-03 01:00:00,2114,FLA,27,2,1024,0,3862,17732
2019-02-03 02:00:00,2048,FLA,27,0,1006,0,3860,16465
2019-02-03 03:00:00,2121,FLA,27,1,1091,0,3862,15564
2019-02-03 04:00:00,2118,FLA,27,2,945,0,3860,14210
2019-02-03 05:00:00,2006,FLA,27,2,760,0,3862,12654
2019-02-03 06:00:00,1821,FLA,28,0,699,0,3869,11310
2019-02-03 07:00:00,1730,FLA,28,0,607,0,3861,10167
2019-02-03 08:00:00,1733,FLA,27,0,609,0,3863,9463
2019-02-03 09:00:00,1687,FLA,27,0,605,0,3865,9128
2019-02-03 10:00:00,1685,FLA,28,0,601,0,3863,9092
2019-02-03 11:00:00,1686,FLA,27,0,605,0,3862,9401
2019-02-03 12:00:00,1695,FLA,27,-1,761,0,3870,10064
2019-02-03 13:00:00,1799,FLA,28,27,924,0,3861,11155
2019-02-03 14:00:00,1894,FLA,28,187,948,0,3854,13243
2019-02-03 15:00:00,2004,FLA,27,434,966,0,3864,15068
2019-02-03 16:00:00,2097,FLA,27,649,1044,0,3857,15959
2019-02-03 17:00:00,2095,FLA,25,914,1056,0,3859,16541
2019-02-03 18:00:00,2135,FLA,25,900,1056,0,3862,17195
2019-02-03 19:00:00,2157,FLA,24,823,1054,0,3856,17759
2019-02-03 20:00:00,2139,FLA,24,697,1054,0,3861,18216
2019-02-03 21:00:00,2144,FLA,24,527,1068,0,3854,18298
2019-02-03 22:00:00,2196,FLA,24,367,1087,0,3852,18829
2019-02-03 23:00:00,2256,FLA,25,105,1117,0,3851,18887
2019-02-04 00:00:00,2389,FLA,24,0,1092,0,3857,18976
2019-02-04 01:00:00,2328,FLA,24,4,1063,0,3854,17784
2019-02-04 02:00:00,2220,FLA,25,4,802,0,3850,16961
2019-02-04 03:00:00,2035,FLA,25,2,657,0,3859,16138
2019-02-04 04:00:00,1939,FLA,24,0,676,0,3852,15030
2019-02-04 05:00:00,2012,FLA,25,0,708,0,3859,12867
2019-02-04 06:00:00,1805,FLA,24,0,681,0,3861,11088
2019-02-04 07:00:00,1776,FLA,25,0,676,0,3855,9879
2019-02-04 08:00:00,1763,FLA,24,0,673,0,3863,9333
2019-02-04 09:00:00,1764,FLA,24,0,686,0,3858,9108
2019-02-04 10:00:00,1775,FLA,25,0,699,0,3859,9509
2019-02-04 11:00:00,1898,FLA,24,-1,840,0,3861,10817
2019-02-04 12:00:00,2109,FLA,24,0,1032,0,3859,13022
2019-02-04 13:00:00,2323,FLA,24,15,1438,0,3861,13940
2019-02-04 14:00:00,2358,FLA,24,130,1424,0,3863,14547
2019-02-04 15:00:00,2395,FLA,26,284,1431,0,3862,15266
2019-02-04 16:00:00,2468,FLA,27,497,1518,8,3860,15549
2019-02-04 17:00:00,2563,FLA,27,711,1567,0,3859,15626
2019-02-04 18:00:00,2470,FLA,27,928,1580,0,3860,15594
2019-02-04 19:00:00,2458,FLA,27,1121,1558,0,3861,15519
2019-02-04 20:00:00,2413,FLA,27,1217,1579,0,3856,15660
2019-02-04 21:00:00,2421,FLA,27,1099,1550,0,3854,15965
2019-02-04 22:00:00,2357,FLA,27,649,1608,12,3857,16614
2019-02-04 23:00:00,2528,FLA,27,125,1634,0,3857,17139
2019-02-05 00:00:00,2672,FLA,27,2,1631,0,3860,18204
2019-02-05 01:00:00,2717,FLA,27,1,1674,0,3855,18262
2019-02-05 02:00:00,2706,FLA,27,4,1478,0,3858,17276
2019-02-05 03:00:00,2518,FLA,27,2,904,0,3858,16248
2019-02-05 04:00:00,2306,FLA,26,0,828,0,3863,14263
2019-02-05 05:00:00,2002,FLA,27,0,761,0,3863,12424
2019-02-05 06:00:00,1847,FLA,27,0,767,0,3862,10945
2019-02-05 07:00:00,1800,FLA,27,0,771,0,3860,10120
2019-02-05 08:00:00,1781,FLA,27,0,762,0,3865,9714
2019-02-05 09:00:00,1802,FLA,27,0,765,0,3865,9643
2019-02-05 10:00:00,1874,FLA,27,0,869,0,3861,10044
2019-02-05 11:00:00,2114,FLA,27,0,901,0,3862,11294
2019-02-05 12:00:00,2407,FLA,27,0,1003,0,3864,13919
2019-02-05 13:00:00,2529,FLA,27,65,1335,0,3865,15241
2019-02-05 14:00:00,2555,FLA,27,502,1639,0,3862,14824
2019-02-05 15:00:00,2511,FLA,27,1035,1706,0,3863,14190
2019-02-05 16:00:00,2445,FLA,27,1267,1673,12,3868,14745
2019-02-05 17:00:00,2514,FLA,26,1259,1765,0,3860,14591
2019-02-05 18:00:00,2505,FLA,27,1203,1913,0,3863,14774
2019-02-05 19:00:00,2490,FLA,27,1271,1916,6,3861,15170
2019-02-05 20:00:00,2526,FLA,25,1293,1931,7,3861,15597
2019-02-05 21:00:00,2572,FLA,25,1178,1947,0,3858,16044
2019-02-05 22:00:00,2624,FLA,26,763,1829,0,3857,16805
2019-02-05 23:00:00,2707,FLA,27,192,1324,0,3858,17808
2019-02-06 00:00:00,2783,FLA,26,2,1173,0,3857,18853
2019-02-06 01:00:00,2812,FLA,27,1,1038,0,3853,18844
2019-02-06 02:00:00,2763,FLA,27,0,940,0,3859,17756
2019-02-06 03:00:00,2539,FLA,28,-1,914,0,3860,15858
2019-02-06 04:00:00,2230,FLA,27,0,1124,0,3858,13724
2019-02-06 05:00:00,1959,FLA,27,0,1072,0,3857,11971
2019-02-06 06:00:00,1781,FLA,27,0,789,0,3863,10636
2019-02-06 07:00:00,1707,FLA,27,0,665,0,3863,9656
2019-02-06 08:00:00,1686,FLA,27,0,658,0,3865,9281
2019-02-06 09:00:00,1692,FLA,27,0,684,0,3862,9133
2019-02-06 10:00:00,1709,FLA,27,0,660,0,3863,9681
2019-02-06 11:00:00,1831,FLA,27,0,709,0,3862,11074
2019-02-06 12:00:00,2024,FLA,27,0,788,0,3865,13691
2019-02-06 13:00:00,2246,FLA,27,76,777,0,3865,15010
