unit,datetime,date,year,month,month_date,weekday,hour,coal,oil,gas,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,oil.perc,gas.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc
Mwh,2018-01-01 00:00:00,2018-01-01,2018,1,01-01,Monday,0,1996.0,0.0,332.0,2104.0,134.0,170.0,0.0,33.0,2328.0,2441.0,4769.0,0.418536380792619,0.0,0.06961627175508492,0.44118263786957435,0.028098133780666806,0.03564688613965192,0.0,0.006919689662403019,0.4881526525477039,0.5118473474522961
Mwh,2018-01-01 01:00:00,2018-01-01,2018,1,01-01,Monday,1,1917.0,0.0,322.0,2106.0,119.0,244.0,0.0,33.0,2239.0,2502.0,4741.0,0.40434507487871757,0.0,0.06791816072558532,0.44421008226112635,0.025100189833368487,0.05146593545665471,0.0,0.0069605568445475635,0.4722632356043029,0.5277367643956971
Mwh,2018-01-01 02:00:00,2018-01-01,2018,1,01-01,Monday,2,1811.0,0.0,323.0,2107.0,109.0,255.0,0.0,32.0,2134.0,2503.0,4637.0,0.3905542376536554,0.0,0.06965710588742721,0.4543886133275825,0.023506577528574508,0.05499245201638991,0.0,0.006901013586370498,0.4602113435410826,0.5397886564589174
Mwh,2018-01-01 03:00:00,2018-01-01,2018,1,01-01,Monday,3,1765.0,0.0,322.0,2105.0,105.0,225.0,0.0,32.0,2087.0,2467.0,4554.0,0.3875713658322354,0.0,0.0707070707070707,0.46223100570926656,0.0230566534914361,0.04940711462450593,0.0,0.007026789635485288,0.4582784365393061,0.5417215634606939
Mwh,2018-01-01 04:00:00,2018-01-01,2018,1,01-01,Monday,4,1756.0,0.0,320.0,2104.0,103.0,216.0,0.0,31.0,2076.0,2454.0,4530.0,0.38763796909492276,0.0,0.0706401766004415,0.46445916114790287,0.022737306843267108,0.04768211920529802,0.0,0.006843267108167771,0.45827814569536424,0.5417218543046357
Mwh,2018-01-01 05:00:00,2018-01-01,2018,1,01-01,Monday,5,1763.0,0.0,320.0,2105.0,105.0,214.0,0.0,32.0,2083.0,2456.0,4539.0,0.3884115443930381,0.0,0.07050011015642212,0.46375853712271425,0.023132848645076007,0.047146948667107294,0.0,0.007050011015642212,0.45891165454946026,0.5410883454505397
Mwh,2018-01-01 06:00:00,2018-01-01,2018,1,01-01,Monday,6,1762.0,0.0,321.0,2107.0,108.0,213.0,0.0,32.0,2083.0,2460.0,4543.0,0.3878494386968963,0.0,0.07065815540391812,0.4637904468412943,0.023772837332159368,0.04688531807175875,0.0,0.007043803653973145,0.45850759410081443,0.5414924058991856
Mwh,2018-01-01 07:00:00,2018-01-01,2018,1,01-01,Monday,7,1769.0,0.0,333.0,2106.0,127.0,193.0,0.0,32.0,2102.0,2458.0,4560.0,0.3879385964912281,0.0,0.07302631578947369,0.4618421052631579,0.027850877192982456,0.04232456140350877,0.0,0.007017543859649123,0.46096491228070174,0.5390350877192982
Mwh,2018-01-01 08:00:00,2018-01-01,2018,1,01-01,Monday,8,1797.0,0.0,330.0,2107.0,141.0,116.0,0.0,31.0,2127.0,2395.0,4522.0,0.39739053516143297,0.0,0.0729765590446705,0.46594427244582043,0.031180893409995577,0.02565236620964175,0.0,0.006855373728438744,0.4703670942061035,0.5296329057938965
Mwh,2018-01-01 09:00:00,2018-01-01,2018,1,01-01,Monday,9,1769.0,0.0,327.0,2109.0,165.0,93.0,0.0,32.0,2096.0,2399.0,4495.0,0.3935483870967742,0.0,0.07274749721913237,0.46918798665183536,0.03670745272525028,0.020689655172413793,0.0,0.007119021134593994,0.4662958843159066,0.5337041156840935
Mwh,2018-01-01 10:00:00,2018-01-01,2018,1,01-01,Monday,10,1809.0,0.0,327.0,2107.0,171.0,45.0,0.0,33.0,2136.0,2356.0,4492.0,0.4027159394479074,0.0,0.07279608192341941,0.4690560997328584,0.03806767586821015,0.010017809439002672,0.0,0.007346393588601959,0.4755120213713268,0.5244879786286732
Mwh,2018-01-01 11:00:00,2018-01-01,2018,1,01-01,Monday,11,1818.0,0.0,326.0,2108.0,171.0,13.0,0.0,34.0,2144.0,2326.0,4470.0,0.40671140939597317,0.0,0.07293064876957495,0.4715883668903803,0.03825503355704698,0.0029082774049217002,0.0,0.007606263982102908,0.4796420581655481,0.5203579418344519
Mwh,2018-01-01 12:00:00,2018-01-01,2018,1,01-01,Monday,12,1780.0,0.0,322.0,2107.0,173.0,3.0,0.0,33.0,2102.0,2316.0,4418.0,0.40289723856948845,0.0,0.07288365776369397,0.47691263014938884,0.03915799004074242,0.000679040289723857,0.0,0.0074694431869624265,0.47578089633318243,0.5242191036668176
Mwh,2018-01-01 13:00:00,2018-01-01,2018,1,01-01,Monday,13,1779.0,0.0,321.0,2107.0,167.0,1.0,0.0,34.0,2100.0,2309.0,4409.0,0.4034928555227943,0.0,0.0728056248582445,0.4778861419823089,0.03787706963030166,0.00022680880018144704,0.0,0.007711499206169199,0.4762984803810388,0.5237015196189612
Mwh,2018-01-01 14:00:00,2018-01-01,2018,1,01-01,Monday,14,1783.0,0.0,321.0,2109.0,141.0,1.0,0.0,33.0,2104.0,2284.0,4388.0,0.4063354603463993,0.0,0.07315405651777575,0.4806289881494986,0.032133090246125796,0.00022789425706472196,0.0,0.007520510483135825,0.479489516864175,0.5205104831358249
Mwh,2018-01-01 15:00:00,2018-01-01,2018,1,01-01,Monday,15,1779.0,0.0,322.0,2110.0,131.0,1.0,0.0,33.0,2101.0,2275.0,4376.0,0.40653564899451555,0.0,0.07358318098720293,0.48217550274223037,0.02993601462522852,0.00022851919561243144,0.0,0.007541133455210238,0.48011882998171845,0.5198811700182815
Mwh,2018-01-01 16:00:00,2018-01-01,2018,1,01-01,Monday,16,1766.0,0.0,323.0,2108.0,128.0,4.0,0.0,33.0,2089.0,2273.0,4362.0,0.40486015589179275,0.0,0.07404860155891793,0.4832645575424117,0.029344337459880788,0.0009170105456212746,0.0,0.007565337001375516,0.4789087574507107,0.5210912425492893
Mwh,2018-01-01 17:00:00,2018-01-01,2018,1,01-01,Monday,17,1768.0,0.0,318.0,2107.0,137.0,16.0,0.0,34.0,2086.0,2294.0,4380.0,0.40365296803652967,0.0,0.07260273972602739,0.48105022831050226,0.03127853881278539,0.0036529680365296802,0.0,0.007762557077625571,0.4762557077625571,0.5237442922374429
Mwh,2018-01-01 18:00:00,2018-01-01,2018,1,01-01,Monday,18,1771.0,0.0,322.0,2106.0,227.0,33.0,0.0,34.0,2093.0,2400.0,4493.0,0.39416870687736477,0.0,0.07166703761406633,0.4687291342087692,0.05052303583351881,0.007344758513242822,0.0,0.007567326953038059,0.4658357444914311,0.5341642555085688
Mwh,2018-01-01 19:00:00,2018-01-01,2018,1,01-01,Monday,19,1773.0,0.0,326.0,2105.0,403.0,46.0,0.0,34.0,2099.0,2588.0,4687.0,0.37828034990398973,0.0,0.0695540857691487,0.4491145722210369,0.08598250480051206,0.009814380200554727,0.0,0.0072541071047578405,0.44783443567313846,0.5521655643268615
Mwh,2018-01-01 20:00:00,2018-01-01,2018,1,01-01,Monday,20,1766.0,0.0,326.0,2107.0,358.0,62.0,0.0,34.0,2092.0,2561.0,4653.0,0.3795400816677412,0.0,0.07006232538147432,0.4528261336771975,0.07693960885450248,0.013324736728992048,0.0,0.007307113690092413,0.44960240704921556,0.5503975929507844
Mwh,2018-01-01 21:00:00,2018-01-01,2018,1,01-01,Monday,21,1767.0,0.0,328.0,2110.0,345.0,86.0,0.0,34.0,2095.0,2575.0,4670.0,0.378372591006424,0.0,0.0702355460385439,0.4518201284796574,0.07387580299785867,0.01841541755888651,0.0,0.007280513918629551,0.4486081370449679,0.5513918629550322
Mwh,2018-01-01 22:00:00,2018-01-01,2018,1,01-01,Monday,22,1770.0,0.0,328.0,2108.0,333.0,92.0,0.0,34.0,2098.0,2567.0,4665.0,0.37942122186495175,0.0,0.07031082529474812,0.45187566988210076,0.07138263665594856,0.01972132904608789,0.0,0.007288317256162915,0.4497320471596999,0.5502679528403001
Mwh,2018-01-01 23:00:00,2018-01-01,2018,1,01-01,Monday,23,1767.0,0.0,331.0,2106.0,313.0,68.0,0.0,35.0,2098.0,2522.0,4620.0,0.38246753246753246,0.0,0.07164502164502165,0.45584415584415583,0.06774891774891775,0.01471861471861472,0.0,0.007575757575757576,0.45411255411255413,0.5458874458874459
Mwh,2018-01-02 00:00:00,2018-01-02,2018,1,01-02,Tuesday,0,1764.0,0.0,325.0,2107.0,206.0,73.0,0.0,35.0,2089.0,2421.0,4510.0,0.39113082039911307,0.0,0.07206208425720621,0.4671840354767184,0.04567627494456763,0.016186252771618625,0.0,0.007760532150776054,0.4631929046563193,0.5368070953436808
Mwh,2018-01-02 01:00:00,2018-01-02,2018,1,01-02,Tuesday,1,1768.0,0.0,325.0,2106.0,104.0,91.0,0.0,34.0,2093.0,2335.0,4428.0,0.3992773261065944,0.0,0.07339656729900633,0.47560975609756095,0.023486901535682024,0.02055103884372177,0.0,0.0076784101174345075,0.47267389340560073,0.5273261065943993
