datetime,Coal,region,Hydro,Solar,Other,Petroleum,Nuclear,Natural gas
2020-01-01 00:00:00,2471,CAR,1885,15,1272,0,12024,6186
2020-01-01 01:00:00,2440,CAR,1703,11,1274,0,12015,6198
2020-01-01 02:00:00,2485,CAR,1201,4,1324,0,12019,6312
2020-01-01 03:00:00,2279,CAR,1015,-1,1331,0,12020,6357
2020-01-01 04:00:00,2072,CAR,822,0,1281,0,12022,6284
2020-01-01 05:00:00,1991,CAR,734,0,1277,0,12020,6221
2020-01-01 06:00:00,1891,CAR,556,0,1289,0,12029,6065
2020-01-01 07:00:00,1872,CAR,521,0,1286,-5,12025,6025
2020-01-01 08:00:00,1854,CAR,523,0,1259,-2,12027,5930
2020-01-01 09:00:00,2018,CAR,527,-1,1292,-3,12030,5956
2020-01-01 10:00:00,2011,CAR,604,0,1339,-3,12026,6161
2020-01-01 11:00:00,2131,CAR,1103,-2,1382,0,12029,6250
2020-01-01 12:00:00,2118,CAR,1656,-1,1380,-1,12028,6313
2020-01-01 13:00:00,2239,CAR,2025,105,1328,-1,12027,6556
2020-01-01 14:00:00,2294,CAR,1607,877,1318,0,12030,6355
2020-01-01 15:00:00,1948,CAR,965,1999,1150,0,12020,5834
2020-01-01 16:00:00,1949,CAR,369,2539,977,-1,12027,5404
2020-01-01 17:00:00,2057,CAR,-49,2614,955,0,12028,5280
2020-01-01 18:00:00,2073,CAR,-636,2661,974,-1,12025,5293
2020-01-01 19:00:00,2036,CAR,-715,2676,903,0,12028,4645
2020-01-01 20:00:00,2013,CAR,-698,2382,902,0,12018,4515
2020-01-01 21:00:00,1916,CAR,-219,1645,895,0,12021,4649
2020-01-01 22:00:00,1906,CAR,627,484,942,0,12020,5288
2020-01-01 23:00:00,2131,CAR,1275,65,1168,0,12025,6068
2020-01-02 00:00:00,2539,CAR,1531,57,1297,0,12022,6367
2020-01-02 01:00:00,2762,CAR,1488,57,1331,0,12022,6365
2020-01-02 02:00:00,2871,CAR,1473,1,1383,0,12019,6409
2020-01-02 03:00:00,2790,CAR,1446,0,1383,0,12026,6486
2020-01-02 04:00:00,2572,CAR,1120,-1,1389,0,12025,6658
2020-01-02 05:00:00,2473,CAR,709,-1,1407,0,12036,6648
2020-01-02 06:00:00,2094,CAR,557,0,1387,0,12023,6525
2020-01-02 07:00:00,2102,CAR,539,-1,1345,-4,12031,6448
2020-01-02 08:00:00,2124,CAR,532,0,1328,0,12030,6414
2020-01-02 09:00:00,2081,CAR,531,0,1343,-3,12025,6470
2020-01-02 10:00:00,2122,CAR,474,0,1352,-3,12028,6671
2020-01-02 11:00:00,2537,CAR,781,0,1402,0,12029,6999
2020-01-02 12:00:00,2491,CAR,1774,0,1434,-4,12027,7450
2020-01-02 13:00:00,2414,CAR,2534,76,1390,-2,12023,7790
2020-01-02 14:00:00,2355,CAR,2455,427,1388,0,12021,7793
2020-01-02 15:00:00,2267,CAR,1656,890,1387,0,12027,7599
2020-01-02 16:00:00,2219,CAR,1501,1163,1357,0,12026,7121
2020-01-02 17:00:00,2250,CAR,1352,1136,1312,0,12021,6953
