datetime,Coal,region,Wind,Hydro,Solar,Other,Petroleum,Nuclear,Natural gas
2019-12-01 00:00:00,2183,SW,665,337,393,41,0,7961,6820
2019-12-01 01:00:00,2373,SW,595,848,151,42,0,7967,7861
2019-12-01 02:00:00,2356,SW,570,948,134,42,0,7970,8262
2019-12-01 03:00:00,2421,SW,512,998,132,52,0,7959,8350
2019-12-01 04:00:00,2440,SW,517,832,108,53,0,7958,8266
2019-12-01 05:00:00,2441,SW,598,626,1,42,0,7969,8052
2019-12-01 06:00:00,2461,SW,576,699,4,42,0,7968,7400
2019-12-01 07:00:00,2446,SW,587,413,9,42,0,7975,6863
2019-12-01 08:00:00,2398,SW,553,238,-1,43,0,7967,6295
2019-12-01 09:00:00,2334,SW,521,186,4,43,0,7971,5722
2019-12-01 10:00:00,2432,SW,506,190,0,42,0,7972,5245
2019-12-01 11:00:00,2453,SW,434,189,8,43,0,7973,5161
2019-12-01 12:00:00,2451,SW,413,191,3,43,0,7975,5369
2019-12-01 13:00:00,2447,SW,419,190,3,42,0,7980,5861
2019-12-01 14:00:00,2453,SW,431,259,18,52,0,7986,6104
2019-12-01 15:00:00,2458,SW,415,358,177,52,0,7988,6209
2019-12-01 16:00:00,2412,SW,369,265,789,41,0,7983,5956
2019-12-01 17:00:00,2331,SW,367,236,1222,43,0,7976,5487
2019-12-01 18:00:00,2258,SW,274,170,1333,42,0,7975,4940
2019-12-01 19:00:00,2125,SW,291,146,1310,41,0,7961,4843
2019-12-01 20:00:00,2103,SW,285,159,1315,40,0,7962,4743
2019-12-01 21:00:00,2084,SW,275,155,1219,42,0,7970,4527
2019-12-01 22:00:00,2054,SW,270,143,1211,41,0,7964,4481
2019-12-01 23:00:00,2172,SW,276,141,957,40,0,7955,4863
2019-12-02 00:00:00,2316,SW,286,264,380,41,0,7965,6521
2019-12-02 01:00:00,2412,SW,305,535,139,40,0,7962,8117
2019-12-02 02:00:00,2432,SW,311,628,138,41,0,7962,8762
2019-12-02 03:00:00,2419,SW,328,713,136,52,0,7962,8700
2019-12-02 04:00:00,2415,SW,314,674,32,50,0,7958,8371
2019-12-02 05:00:00,2411,SW,339,642,-2,43,0,7957,8195
2019-12-02 06:00:00,2408,SW,308,428,-2,42,0,7965,7627
2019-12-02 07:00:00,2417,SW,313,307,-1,42,0,7965,7041
2019-12-02 08:00:00,2378,SW,326,244,1,43,0,7970,5943
2019-12-02 09:00:00,2207,SW,333,168,-1,42,0,7972,5858
2019-12-02 10:00:00,2192,SW,367,165,1,42,0,7971,5585
2019-12-02 11:00:00,2204,SW,410,163,-1,43,0,7978,5784
2019-12-02 12:00:00,2201,SW,443,166,-2,42,0,7974,6187
2019-12-02 13:00:00,2294,SW,461,246,-1,42,0,7985,6944
2019-12-02 14:00:00,2383,SW,464,313,7,52,0,7973,7668
2019-12-02 15:00:00,2364,SW,457,533,155,52,0,7977,7254
2019-12-02 16:00:00,2378,SW,408,428,598,43,0,7967,6983
2019-12-02 17:00:00,2369,SW,312,174,774,42,0,7972,6736
2019-12-02 18:00:00,2310,SW,241,137,805,42,0,7964,6468
2019-12-02 19:00:00,2220,SW,221,102,870,42,0,7962,5692
2019-12-02 20:00:00,2221,SW,220,100,899,41,0,7962,5301
2019-12-02 21:00:00,2099,SW,250,99,896,40,0,7958,5240
2019-12-02 22:00:00,2087,SW,268,95,913,40,0,7959,5581
2019-12-02 23:00:00,1962,SW,281,93,532,39,0,7950,5624
2019-12-03 00:00:00,2118,SW,295,113,260,40,0,7958,6717
