datetime,Coal,region,Wind,Hydro,Solar,Other,Petroleum,Nuclear,Natural gas
2021-06-01 00:00:00,13293,CENT,3545,2688,31,271,0,2019,5025
2021-06-01 01:00:00,13482,CENT,3567,2653,89,273,0,2019,4896
2021-06-01 02:00:00,13428,CENT,4160,2515,16,271,0,2019,4804
2021-06-01 03:00:00,13192,CENT,4474,2326,0,255,0,2019,4833
2021-06-01 04:00:00,12698,CENT,4503,1893,0,227,0,2019,4646
2021-06-01 05:00:00,11785,CENT,4307,1768,0,219,0,2020,4182
2021-06-01 06:00:00,11330,CENT,4096,1704,0,196,0,2021,3960
2021-06-01 07:00:00,11106,CENT,3807,1706,0,196,0,2023,4036
2021-06-01 08:00:00,10913,CENT,3606,1705,0,196,0,2025,4051
2021-06-01 09:00:00,10761,CENT,3582,1707,0,196,0,2021,3916
2021-06-01 10:00:00,10863,CENT,3587,1708,0,197,0,2022,3815
2021-06-01 11:00:00,11490,CENT,3433,1830,0,202,0,2022,4150
2021-06-01 12:00:00,11974,CENT,3101,2341,0,230,0,2022,4824
2021-06-01 13:00:00,12665,CENT,2638,2617,5,255,0,2022,5852
2021-06-01 14:00:00,13044,CENT,2143,2708,25,265,0,2022,6646
2021-06-01 15:00:00,13472,CENT,1955,2693,55,264,0,2022,7031
2021-06-01 16:00:00,13606,CENT,2077,2854,100,265,0,2021,7525
2021-06-01 17:00:00,13751,CENT,2160,3008,158,264,0,2020,7674
2021-06-01 18:00:00,13921,CENT,2000,3118,171,265,0,2020,8000
2021-06-01 19:00:00,14065,CENT,1797,3190,181,265,0,2019,8139
2021-06-01 20:00:00,14324,CENT,1722,3073,172,265,0,2019,8430
2021-06-01 21:00:00,14603,CENT,1708,3041,147,266,0,2018,8599
2021-06-01 22:00:00,14683,CENT,1796,3058,144,265,0,2018,8443
2021-06-01 23:00:00,14663,CENT,1745,2970,77,265,0,2017,8503
2021-06-02 00:00:00,14700,CENT,1950,2888,45,266,0,2017,8379
2021-06-02 01:00:00,14672,CENT,2023,2882,38,266,0,2017,8090
2021-06-02 02:00:00,14672,CENT,1954,2687,5,267,0,2017,8068
2021-06-02 03:00:00,14485,CENT,2683,2513,0,254,0,2017,7463
2021-06-02 04:00:00,14028,CENT,3505,1928,0,238,0,2017,6224
2021-06-02 05:00:00,12436,CENT,4035,1789,0,208,0,2017,5688
2021-06-02 06:00:00,11636,CENT,3986,1652,0,205,0,2017,4970
2021-06-02 07:00:00,11583,CENT,3837,1613,0,223,0,2017,4447
2021-06-02 08:00:00,11397,CENT,3486,1597,0,222,0,2018,4229
2021-06-02 09:00:00,11186,CENT,3541,1591,0,221,0,2019,4047
2021-06-02 10:00:00,11074,CENT,3530,1601,0,221,0,2019,4213
2021-06-02 11:00:00,11998,CENT,2443,1720,0,223,0,2019,5054
2021-06-02 12:00:00,12084,CENT,2168,2202,0,243,0,2019,5833
2021-06-02 13:00:00,12754,CENT,1799,2460,26,263,0,2019,6680
2021-06-02 14:00:00,13420,CENT,980,2586,154,265,0,2019,7503
2021-06-02 15:00:00,13903,CENT,702,2600,175,266,0,2018,8268
2021-06-02 16:00:00,14314,CENT,785,2729,189,266,7,2018,8649
2021-06-02 17:00:00,14596,CENT,847,3096,204,265,0,2016,8878
2021-06-02 18:00:00,14798,CENT,616,3175,205,264,0,2015,9478
2021-06-02 19:00:00,14949,CENT,472,3209,207,268,0,2015,10636
2021-06-02 20:00:00,15077,CENT,451,3159,204,266,0,2015,10940
2021-06-02 21:00:00,15331,CENT,640,3107,218,265,0,2014,11447
2021-06-02 22:00:00,15439,CENT,685,3265,189,266,0,2013,11618
2021-06-02 23:00:00,15487,CENT,669,3086,131,266,0,2012,11953
2021-06-03 00:00:00,15470,CENT,597,2974,43,267,0,2012,11843
2021-06-03 01:00:00,15304,CENT,902,2805,13,265,0,2012,10662
2021-06-03 02:00:00,14951,CENT,1937,2616,2,266,0,2012,9166
2021-06-03 03:00:00,14666,CENT,3555,2433,0,266,0,2012,7672
2021-06-03 04:00:00,14488,CENT,4362,1878,0,246,0,2013,6071
2021-06-03 05:00:00,13752,CENT,5209,1702,0,243,0,2013,4548
2021-06-03 06:00:00,11642,CENT,6192,1519,0,213,0,2014,3976
2021-06-03 07:00:00,10105,CENT,6463,1513,0,197,0,2014,3944
2021-06-03 08:00:00,8843,CENT,7119,1502,0,202,0,2014,4030
2021-06-03 09:00:00,8758,CENT,6608,1506,0,201,0,2013,4206
2021-06-03 10:00:00,9472,CENT,5928,1522,0,204,0,2013,4338
2021-06-03 11:00:00,9598,CENT,5804,1743,0,206,0,2013,4772
2021-06-03 12:00:00,10000,CENT,5319,2295,0,228,0,2013,5384
2021-06-03 13:00:00,11224,CENT,4311,2383,39,254,0,2013,6346
2021-06-03 14:00:00,12736,CENT,2505,2521,141,268,2,2013,7684
2021-06-03 15:00:00,13795,CENT,1634,2613,192,269,3,2013,8501
2021-06-03 16:00:00,14279,CENT,1441,2700,203,268,4,2012,9426
2021-06-03 17:00:00,14633,CENT,962,2922,208,269,4,2012,10748
2021-06-03 18:00:00,14811,CENT,711,3090,208,269,2,2011,11676
2021-06-03 19:00:00,14883,CENT,772,3269,200,269,18,2010,12588
2021-06-03 20:00:00,14996,CENT,819,3371,212,264,22,2011,13317
2021-06-03 21:00:00,15162,CENT,921,3316,213,265,22,2011,13785
2021-06-03 22:00:00,15242,CENT,959,3300,208,265,22,2010,14197
2021-06-03 23:00:00,15222,CENT,1063,3211,205,264,23,2009,14246
2021-06-04 00:00:00,15144,CENT,1552,2935,200,267,25,2008,13707
2021-06-04 01:00:00,14994,CENT,2416,2725,118,269,28,2005,12473
2021-06-04 02:00:00,14500,CENT,4291,2434,25,269,22,2004,10231
2021-06-04 03:00:00,13504,CENT,7221,2219,0,258,22,2004,7718
2021-06-04 04:00:00,11520,CENT,9171,1639,0,254,22,2004,6488
