unit,year,month,coal,oil,gas,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,oil.perc,gas.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc
Gwh,2020,1,0.0,0.0,2311.567,3062.533,163.013342,1015.57611,2.167,973.943,2311.567,5217.232452,7528.799452,0.0,0.0,0.3070299607178327,0.4067757441973631,0.02165197028281794,0.13489217191596406,0.0002878280944811651,0.129362324791541,0.3070299607178327,0.6929700392821674
Gwh,2020,2,0.0,0.0,1783.898,2860.666,164.64728599999998,1352.49749,3.455,721.508,1783.898,5102.773776,6886.671775999999,0.0,0.0,0.25903630346038437,0.41539165696402147,0.02390810704436279,0.1963934878838634,0.0005016937226543378,0.10476875092471376,0.25903630346038437,0.7409636965396157
Gwh,2020,3,0.0,0.0,1801.82,3057.759,172.275714,1095.5333999999998,3.3165,814.816,1801.82,5143.700614,6945.520614,0.0,0.0,0.2594218778025212,0.4402490712987754,0.024803859001259886,0.15773236606507893,0.0004775020022710712,0.11731532383009352,0.2594218778025212,0.7405781221974789
Gwh,2020,4,0.0,0.0,1182.465,2953.056,174.828375,567.105,4.0705,750.899,1182.465,4449.958875,5632.423875,0.0,0.0,0.20993892260993938,0.5242957677790185,0.031039633891190403,0.10068578157214775,0.0007226906373412813,0.13331720351036258,0.20993892260993938,0.7900610773900606
Gwh,2020,5,0.0,0.0,1537.844,3034.231,143.568625,653.1385,3.3915,823.046,1537.844,4657.375625,6195.219625,0.0,0.0,0.24823074775173934,0.48976972305481425,0.02317409772216106,0.10542620593535457,0.0005474382193512632,0.13285178731657962,0.24823074775173934,0.7517692522482606
Gwh,2020,6,0.0,0.0,2113.558,2167.571,155.00725,537.5025,5.804,751.331,2113.558,3617.21575,5730.77375,0.0,0.0,0.36880848768458185,0.37823356750037457,0.027048223636467937,0.0937923085866023,0.001012777724822935,0.13110463486715035,0.36880848768458185,0.631191512315418
Gwh,2020,7,0.0,0.0,2718.643,2185.365,146.50425,573.384,6.8945,792.201,2718.643,3704.34875,6422.99175,0.0,0.0,0.4232673971595869,0.3402409788242371,0.022809347373052444,0.08927054903970567,0.0010734094435042672,0.12333831815991357,0.4232673971595869,0.5767326028404132
Gwh,2020,8,0.0,0.0,2346.201,2045.746,155.0565,565.5535,4.779,764.556,2346.201,3535.691,5881.892,0.0,0.0,0.39888542666203325,0.34780407392723295,0.026361670700516093,0.09615162944168305,0.0008124936670037465,0.12998470560153094,0.39888542666203325,0.6011145733379667
Gwh,2020,9,0.0,0.0,2004.669,2589.372,158.832,624.797667,4.409,790.755,2004.669,4168.165667,6172.834666999999,0.0,0.0,0.32475663259166315,0.419478592848565,0.025730804171561008,0.10121730140289859,0.0007142585599401411,0.12810241042537227,0.32475663259166315,0.675243367408337
Gwh,2020,10,0.0,0.0,1756.256,2543.25,184.4195,1234.131333,3.788,735.004,1756.256,4700.592833000001,6456.848833000001,0.0,0.0,0.2719989340657992,0.39388408584104134,0.028561842590685903,0.19113523715973293,0.0005866638817127158,0.11383323646102772,0.2719989340657992,0.7280010659342007
Gwh,2020,11,0.0,0.0,1991.349,3013.523,155.787,912.245774,3.1545,924.667,1991.349,5009.377274,7000.726274000001,0.0,0.0,0.2844489160211379,0.43045862415617137,0.022252976891637286,0.13030730502747834,0.00045059610625193254,0.1320815817973231,0.2844489160211379,0.715551083978862
Gwh,2020,12,0.0,0.0,2227.393,3279.059,182.620667,1068.069726,3.008,980.754,2227.393,5513.511393,7740.904393,0.0,0.0,0.2877432515526484,0.42360153717506327,0.023591644816740216,0.13797738245751254,0.0003885850860940868,0.12669759891194152,0.2877432515526484,0.7122567484473517
