"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Romania (RO)","02.01.2015 19:00 - 02.01.2015 20:00 (UTC)","N/A","N/A","n/e","N/A","N/A","n/e","n/e","n/e","n/e","n/e","n/e","N/A","N/A","n/e","N/A","n/e","n/e","N/A","n/e","n/e","N/A"
"Romania (RO)","02.01.2015 20:00 - 02.01.2015 21:00 (UTC)","N/A","N/A","n/e","N/A","N/A","n/e","n/e","n/e","n/e","n/e","n/e","N/A","N/A","n/e","N/A","n/e","n/e","N/A","n/e","n/e","N/A"
"Romania (RO)","02.01.2015 21:00 - 02.01.2015 22:00 (UTC)","N/A","N/A","n/e","N/A","N/A","n/e","n/e","n/e","n/e","n/e","n/e","N/A","N/A","n/e","N/A","n/e","n/e","N/A","n/e","n/e","N/A"
"Romania (RO)","02.01.2015 22:00 - 02.01.2015 23:00 (UTC)","N/A","N/A","n/e","N/A","N/A","n/e","n/e","n/e","n/e","n/e","n/e","N/A","N/A","n/e","N/A","n/e","n/e","N/A","n/e","n/e","N/A"
"Romania (RO)","02.01.2015 23:00 - 03.01.2015 00:00 (UTC)","N/A","N/A","n/e","N/A","N/A","n/e","n/e","n/e","n/e","n/e","n/e","N/A","N/A","n/e","N/A","n/e","n/e","N/A","n/e","n/e","N/A"
"Romania (RO)","03.01.2015 00:00 - 03.01.2015 01:00 (UTC)","N/A","N/A","n/e","N/A","N/A","n/e","n/e","n/e","n/e","n/e","n/e","N/A","N/A","n/e","N/A","n/e","n/e","N/A","n/e","n/e","N/A"
"Romania (RO)","03.01.2015 01:00 - 03.01.2015 02:00 (UTC)","N/A","N/A","n/e","N/A","N/A","n/e","n/e","n/e","n/e","n/e","n/e","N/A","N/A","n/e","N/A","n/e","n/e","N/A","n/e","n/e","N/A"
"Romania (RO)","03.01.2015 02:00 - 03.01.2015 03:00 (UTC)","N/A","N/A","n/e","N/A","N/A","n/e","n/e","n/e","n/e","n/e","n/e","N/A","N/A","n/e","N/A","n/e","n/e","N/A","n/e","n/e","N/A"
"Romania (RO)","03.01.2015 03:00 - 03.01.2015 04:00 (UTC)","N/A","N/A","n/e","N/A","N/A","n/e","n/e","n/e","n/e","n/e","n/e","N/A","N/A","n/e","N/A","n/e","n/e","N/A","n/e","n/e","N/A"
"Romania (RO)","03.01.2015 04:00 - 03.01.2015 05:00 (UTC)","N/A","N/A","n/e","N/A","N/A","n/e","n/e","n/e","n/e","n/e","n/e","N/A","N/A","n/e","N/A","n/e","n/e","N/A","n/e","n/e","N/A"
"Romania (RO)","03.01.2015 05:00 - 03.01.2015 06:00 (UTC)","N/A","N/A","n/e","N/A","N/A","n/e","n/e","n/e","n/e","n/e","n/e","N/A","N/A","n/e","N/A","n/e","n/e","N/A","n/e","n/e","N/A"
"Romania (RO)","03.01.2015 06:00 - 03.01.2015 07:00 (UTC)","N/A","N/A","n/e","N/A","N/A","n/e","n/e","n/e","n/e","n/e","n/e","N/A","N/A","n/e","N/A","n/e","n/e","N/A","n/e","n/e","N/A"
"Romania (RO)","03.01.2015 07:00 - 03.01.2015 08:00 (UTC)","N/A","N/A","n/e","N/A","N/A","n/e","n/e","n/e","n/e","n/e","n/e","N/A","N/A","n/e","N/A","n/e","n/e","N/A","n/e","n/e","N/A"
"Romania (RO)","03.01.2015 08:00 - 03.01.2015 09:00 (UTC)","N/A","N/A","n/e","N/A","N/A","n/e","n/e","n/e","n/e","n/e","n/e","N/A","N/A","n/e","N/A","n/e","n/e","N/A","n/e","n/e","N/A"
"Romania (RO)","03.01.2015 09:00 - 03.01.2015 10:00 (UTC)","N/A","N/A","n/e","N/A","N/A","n/e","n/e","n/e","n/e","n/e","n/e","N/A","N/A","n/e","N/A","n/e","n/e","N/A","n/e","n/e","N/A"
"Romania (RO)","03.01.2015 10:00 - 03.01.2015 11:00 (UTC)","N/A","N/A","n/e","N/A","N/A","n/e","n/e","n/e","n/e","n/e","n/e","N/A","N/A","n/e","N/A","n/e","n/e","N/A","n/e","n/e","N/A"
"Romania (RO)","03.01.2015 11:00 - 03.01.2015 12:00 (UTC)","N/A","N/A","n/e","N/A","N/A","n/e","n/e","n/e","n/e","n/e","n/e","N/A","N/A","n/e","N/A","n/e","n/e","N/A","n/e","n/e","N/A"
"Romania (RO)","03.01.2015 12:00 - 03.01.2015 13:00 (UTC)","N/A","N/A","n/e","N/A","N/A","n/e","n/e","n/e","n/e","n/e","n/e","N/A","N/A","n/e","N/A","n/e","n/e","N/A","n/e","n/e","N/A"
"Romania (RO)","03.01.2015 13:00 - 03.01.2015 14:00 (UTC)","N/A","N/A","n/e","N/A","N/A","n/e","n/e","n/e","n/e","n/e","n/e","N/A","N/A","n/e","N/A","n/e","n/e","N/A","n/e","n/e","N/A"
"Romania (RO)","03.01.2015 14:00 - 03.01.2015 15:00 (UTC)","N/A","N/A","n/e","N/A","N/A","n/e","n/e","n/e","n/e","n/e","n/e","N/A","N/A","n/e","N/A","n/e","n/e","N/A","n/e","n/e","N/A"
"Romania (RO)","03.01.2015 15:00 - 03.01.2015 16:00 (UTC)","N/A","N/A","n/e","N/A","N/A","n/e","n/e","n/e","n/e","n/e","n/e","N/A","N/A","n/e","N/A","n/e","n/e","N/A","n/e","n/e","N/A"
"Romania (RO)","03.01.2015 16:00 - 03.01.2015 17:00 (UTC)","N/A","N/A","n/e","N/A","N/A","n/e","n/e","n/e","n/e","n/e","n/e","N/A","N/A","n/e","N/A","n/e","n/e","N/A","n/e","n/e","N/A"
"Romania (RO)","03.01.2015 17:00 - 03.01.2015 18:00 (UTC)","N/A","N/A","n/e","N/A","N/A","n/e","n/e","n/e","n/e","n/e","n/e","N/A","N/A","n/e","N/A","n/e","n/e","N/A","n/e","n/e","N/A"
"Romania (RO)","03.01.2015 18:00 - 03.01.2015 19:00 (UTC)","N/A","N/A","n/e","N/A","N/A","n/e","n/e","n/e","n/e","n/e","n/e","N/A","N/A","n/e","N/A","n/e","n/e","N/A","n/e","n/e","N/A"
"Romania (RO)","03.01.2015 19:00 - 03.01.2015 20:00 (UTC)","N/A","N/A","n/e","N/A","N/A","n/e","n/e","n/e","n/e","n/e","n/e","N/A","N/A","n/e","N/A","n/e","n/e","N/A","n/e","n/e","N/A"
"Romania (RO)","03.01.2015 20:00 - 03.01.2015 21:00 (UTC)","N/A","N/A","n/e","N/A","N/A","n/e","n/e","n/e","n/e","n/e","n/e","N/A","N/A","n/e","N/A","n/e","n/e","N/A","n/e","n/e","N/A"
"Romania (RO)","03.01.2015 21:00 - 03.01.2015 22:00 (UTC)","N/A","N/A","n/e","N/A","N/A","n/e","n/e","n/e","n/e","n/e","n/e","N/A","N/A","n/e","N/A","n/e","n/e","N/A","n/e","n/e","N/A"
"Romania (RO)","03.01.2015 22:00 - 03.01.2015 23:00 (UTC)","N/A","N/A","n/e","N/A","N/A","n/e","n/e","n/e","n/e","n/e","n/e","N/A","N/A","n/e","N/A","n/e","n/e","N/A","n/e","n/e","N/A"
"Romania (RO)","03.01.2015 23:00 - 04.01.2015 00:00 (UTC)","N/A","N/A","n/e","N/A","N/A","n/e","n/e","n/e","n/e","n/e","n/e","N/A","N/A","n/e","N/A","n/e","n/e","N/A","n/e","n/e","N/A"
"Romania (RO)","04.01.2015 00:00 - 04.01.2015 01:00 (UTC)","N/A","N/A","n/e","N/A","N/A","n/e","n/e","n/e","n/e","n/e","n/e","N/A","N/A","n/e","N/A","n/e","n/e","N/A","n/e","n/e","N/A"
"Romania (RO)","04.01.2015 01:00 - 04.01.2015 02:00 (UTC)","N/A","N/A","n/e","N/A","N/A","n/e","n/e","n/e","n/e","n/e","n/e","N/A","N/A","n/e","N/A","n/e","n/e","N/A","n/e","n/e","N/A"
"Romania (RO)","04.01.2015 02:00 - 04.01.2015 03:00 (UTC)","N/A","N/A","n/e","N/A","N/A","n/e","n/e","n/e","n/e","n/e","n/e","N/A","N/A","n/e","N/A","n/e","n/e","N/A","n/e","n/e","N/A"
"Romania (RO)","04.01.2015 03:00 - 04.01.2015 04:00 (UTC)","N/A","N/A","n/e","N/A","N/A","n/e","n/e","n/e","n/e","n/e","n/e","N/A","N/A","n/e","N/A","n/e","n/e","N/A","n/e","n/e","N/A"
"Romania (RO)","04.01.2015 04:00 - 04.01.2015 05:00 (UTC)","N/A","N/A","n/e","N/A","N/A","n/e","n/e","n/e","n/e","n/e","n/e","N/A","N/A","n/e","N/A","n/e","n/e","N/A","n/e","n/e","N/A"
"Romania (RO)","04.01.2015 05:00 - 04.01.2015 06:00 (UTC)","N/A","N/A","n/e","N/A","N/A","n/e","n/e","n/e","n/e","n/e","n/e","N/A","N/A","n/e","N/A","n/e","n/e","N/A","n/e","n/e","N/A"
"Romania (RO)","04.01.2015 06:00 - 04.01.2015 07:00 (UTC)","N/A","N/A","n/e","N/A","N/A","n/e","n/e","n/e","n/e","n/e","n/e","N/A","N/A","n/e","N/A","n/e","n/e","N/A","n/e","n/e","N/A"
"Romania (RO)","04.01.2015 07:00 - 04.01.2015 08:00 (UTC)","N/A","N/A","n/e","N/A","N/A","n/e","n/e","n/e","n/e","n/e","n/e","N/A","N/A","n/e","N/A","n/e","n/e","N/A","n/e","n/e","N/A"
"Romania (RO)","04.01.2015 08:00 - 04.01.2015 09:00 (UTC)","N/A","N/A","n/e","N/A","N/A","n/e","n/e","n/e","n/e","n/e","n/e","N/A","N/A","n/e","N/A","n/e","n/e","N/A","n/e","n/e","N/A"
"Romania (RO)","04.01.2015 09:00 - 04.01.2015 10:00 (UTC)","N/A","N/A","n/e","N/A","N/A","n/e","n/e","n/e","n/e","n/e","n/e","N/A","N/A","n/e","N/A","n/e","n/e","N/A","n/e","n/e","N/A"
"Romania (RO)","04.01.2015 10:00 - 04.01.2015 11:00 (UTC)","N/A","N/A","n/e","N/A","N/A","n/e","n/e","n/e","n/e","n/e","n/e","N/A","N/A","n/e","N/A","n/e","n/e","N/A","n/e","n/e","N/A"
"Romania (RO)","04.01.2015 11:00 - 04.01.2015 12:00 (UTC)","N/A","N/A","n/e","N/A","N/A","n/e","n/e","n/e","n/e","n/e","n/e","N/A","N/A","n/e","N/A","n/e","n/e","N/A","n/e","n/e","N/A"
"Romania (RO)","04.01.2015 12:00 - 04.01.2015 13:00 (UTC)","N/A","N/A","n/e","N/A","N/A","n/e","n/e","n/e","n/e","n/e","n/e","N/A","N/A","n/e","N/A","n/e","n/e","N/A","n/e","n/e","N/A"
"Romania (RO)","04.01.2015 13:00 - 04.01.2015 14:00 (UTC)","N/A","N/A","n/e","N/A","N/A","n/e","n/e","n/e","n/e","n/e","n/e","N/A","N/A","n/e","N/A","n/e","n/e","N/A","n/e","n/e","N/A"
"Romania (RO)","04.01.2015 14:00 - 04.01.2015 15:00 (UTC)","N/A","N/A","n/e","N/A","N/A","n/e","n/e","n/e","n/e","n/e","n/e","N/A","N/A","n/e","N/A","n/e","n/e","N/A","n/e","n/e","N/A"
"Romania (RO)","04.01.2015 15:00 - 04.01.2015 16:00 (UTC)","N/A","N/A","n/e","N/A","N/A","n/e","n/e","n/e","n/e","n/e","n/e","N/A","N/A","n/e","N/A","n/e","n/e","N/A","n/e","n/e","N/A"
"Romania (RO)","04.01.2015 16:00 - 04.01.2015 17:00 (UTC)","N/A","N/A","n/e","N/A","N/A","n/e","n/e","n/e","n/e","n/e","n/e","N/A","N/A","n/e","N/A","n/e","n/e","N/A","n/e","n/e","N/A"
"Romania (RO)","04.01.2015 17:00 - 04.01.2015 18:00 (UTC)","N/A","N/A","n/e","N/A","N/A","n/e","n/e","n/e","n/e","n/e","n/e","N/A","N/A","n/e","N/A","n/e","n/e","N/A","n/e","n/e","N/A"
"Romania (RO)","04.01.2015 18:00 - 04.01.2015 19:00 (UTC)","N/A","N/A","n/e","N/A","N/A","n/e","n/e","n/e","n/e","n/e","n/e","N/A","N/A","n/e","N/A","n/e","n/e","N/A","n/e","n/e","N/A"
"Romania (RO)","04.01.2015 19:00 - 04.01.2015 20:00 (UTC)","N/A","N/A","n/e","N/A","N/A","n/e","n/e","n/e","n/e","n/e","n/e","N/A","N/A","n/e","N/A","n/e","n/e","N/A","n/e","n/e","N/A"
"Romania (RO)","04.01.2015 20:00 - 04.01.2015 21:00 (UTC)","N/A","N/A","n/e","N/A","N/A","n/e","n/e","n/e","n/e","n/e","n/e","N/A","N/A","n/e","N/A","n/e","n/e","N/A","n/e","n/e","N/A"
"Romania (RO)","04.01.2015 21:00 - 04.01.2015 22:00 (UTC)","N/A","N/A","n/e","N/A","N/A","n/e","n/e","n/e","n/e","n/e","n/e","N/A","N/A","n/e","N/A","n/e","n/e","N/A","n/e","n/e","N/A"
"Romania (RO)","04.01.2015 22:00 - 04.01.2015 23:00 (UTC)","64","195","n/e","1158","1851","n/e","n/e","n/e","n/e","n/e","n/e","N/A","N/A","n/e","1421","n/e","n/e","0","n/e","n/e","873"
"Romania (RO)","04.01.2015 23:00 - 05.01.2015 00:00 (UTC)","64","205","n/e","1161","1831","n/e","n/e","n/e","n/e","n/e","n/e","N/A","N/A","n/e","1420","n/e","n/e","0","n/e","n/e","753"
"Romania (RO)","05.01.2015 00:00 - 05.01.2015 01:00 (UTC)","64","210","n/e","1164","1850","n/e","n/e","n/e","n/e","n/e","n/e","N/A","N/A","n/e","1420","n/e","n/e","0","n/e","n/e","553"
"Romania (RO)","05.01.2015 01:00 - 05.01.2015 02:00 (UTC)","64","190","n/e","1217","1875","n/e","n/e","n/e","n/e","n/e","n/e","N/A","N/A","n/e","1420","n/e","n/e","0","n/e","n/e","463"
"Romania (RO)","05.01.2015 02:00 - 05.01.2015 03:00 (UTC)","64","190","n/e","1264","1882","n/e","n/e","n/e","n/e","n/e","n/e","N/A","N/A","n/e","1420","n/e","n/e","0","n/e","n/e","488"
"Romania (RO)","05.01.2015 03:00 - 05.01.2015 04:00 (UTC)","64","200","n/e","1238","1886","n/e","n/e","n/e","n/e","n/e","n/e","N/A","N/A","n/e","1421","n/e","n/e","0","n/e","n/e","622"
"Romania (RO)","05.01.2015 04:00 - 05.01.2015 05:00 (UTC)","64","195","n/e","1291","1942","n/e","n/e","n/e","n/e","n/e","n/e","N/A","N/A","n/e","1420","n/e","n/e","0","n/e","n/e","613"
"Romania (RO)","05.01.2015 05:00 - 05.01.2015 06:00 (UTC)","64","200","n/e","1409","2157","n/e","n/e","n/e","n/e","n/e","n/e","N/A","N/A","n/e","1421","n/e","n/e","0","n/e","n/e","712"
"Romania (RO)","05.01.2015 06:00 - 05.01.2015 07:00 (UTC)","64","195","n/e","1388","2197","n/e","n/e","n/e","n/e","n/e","n/e","N/A","N/A","n/e","1422","n/e","n/e","20","n/e","n/e","798"
"Romania (RO)","05.01.2015 07:00 - 05.01.2015 08:00 (UTC)","64","195","n/e","1348","2242","n/e","n/e","n/e","n/e","n/e","n/e","N/A","N/A","n/e","1397","n/e","n/e","92","n/e","n/e","1084"
"Romania (RO)","05.01.2015 08:00 - 05.01.2015 09:00 (UTC)","64","200","n/e","1263","2172","n/e","n/e","n/e","n/e","n/e","n/e","N/A","N/A","n/e","1374","n/e","n/e","173","n/e","n/e","1277"
"Romania (RO)","05.01.2015 09:00 - 05.01.2015 10:00 (UTC)","66","200","n/e","1213","2153","n/e","n/e","n/e","n/e","n/e","n/e","N/A","N/A","n/e","1380","n/e","n/e","226","n/e","n/e","1318"
