datetime,Biomass  - Actual Aggregated [MW],Fossil Brown coal/Lignite  - Actual Aggregated [MW],Fossil Coal-derived gas  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Hard coal  - Actual Aggregated [MW],Fossil Oil  - Actual Aggregated [MW],Fossil Oil shale  - Actual Aggregated [MW],Fossil Peat  - Actual Aggregated [MW],Geothermal  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Consumption [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Marine  - Actual Aggregated [MW],Nuclear  - Actual Aggregated [MW],Other  - Actual Aggregated [MW],Other renewable  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Waste  - Actual Aggregated [MW],Wind Offshore  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW],year,month,month_date,weekday,hour,date
2020-01-01 00:00:00,60.0,,,208.0,183.373,0.0,,,10.0,0.0,7.0,210.0,647.0,,,,42.0,0.0,3.0,,289.0,2020,1,01-01,Wednesday,0,2020-01-01
2020-01-01 01:00:00,59.0,,,203.0,183.374,0.0,,,10.0,0.0,7.0,183.0,651.0,,,,43.0,0.0,3.0,,367.0,2020,1,01-01,Wednesday,1,2020-01-01
2020-01-01 02:00:00,59.0,,,202.0,183.376,0.0,,,10.0,0.0,7.0,183.0,694.0,,,,43.0,0.0,3.0,,354.0,2020,1,01-01,Wednesday,2,2020-01-01
2020-01-01 03:00:00,59.0,,,202.0,183.377,0.0,,,10.0,0.0,7.0,167.0,691.0,,,,43.0,0.0,3.0,,352.0,2020,1,01-01,Wednesday,3,2020-01-01
2020-01-01 04:00:00,59.0,,,201.0,183.378,0.0,,,10.0,0.0,7.0,165.0,661.0,,,,43.0,0.0,3.0,,351.0,2020,1,01-01,Wednesday,4,2020-01-01
2020-01-01 05:00:00,59.0,,,204.0,183.379,0.0,,,10.0,0.0,7.0,166.0,654.0,,,,43.0,0.0,3.0,,357.0,2020,1,01-01,Wednesday,5,2020-01-01
2020-01-01 06:00:00,59.0,,,208.0,183.381,0.0,,,10.0,0.0,7.0,169.0,668.0,,,,43.0,0.0,3.0,,352.0,2020,1,01-01,Wednesday,6,2020-01-01
2020-01-01 07:00:00,59.0,,,208.0,183.382,0.0,,,10.0,0.0,7.0,169.0,692.0,,,,43.0,0.0,3.0,,344.0,2020,1,01-01,Wednesday,7,2020-01-01
2020-01-01 08:00:00,59.0,,,209.0,183.383,0.0,,,10.0,0.0,7.0,180.0,696.0,,,,42.0,0.0,3.0,,309.0,2020,1,01-01,Wednesday,8,2020-01-01
2020-01-01 09:00:00,58.0,,,209.0,183.385,0.0,,,10.0,0.0,7.0,197.0,642.0,,,,43.0,3.0,3.0,,318.0,2020,1,01-01,Wednesday,9,2020-01-01
