datetime,Biomass  - Actual Aggregated [MW],Fossil Brown coal/Lignite  - Actual Aggregated [MW],Fossil Coal-derived gas  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Hard coal  - Actual Aggregated [MW],Fossil Oil  - Actual Aggregated [MW],Fossil Oil shale  - Actual Aggregated [MW],Fossil Peat  - Actual Aggregated [MW],Geothermal  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Consumption [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Marine  - Actual Aggregated [MW],Nuclear  - Actual Aggregated [MW],Other  - Actual Aggregated [MW],Other renewable  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Waste  - Actual Aggregated [MW],Wind Offshore  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW],year,month,month_date,weekday,hour,date
2017-01-01 00:00:00,36.0,3241.0,,,,,,,,0.0,,,87.0,,2047.0,,,0.0,,,446.0,2017,1,01-01,Sunday,0,2017-01-01
2017-01-01 01:00:00,37.0,3426.0,,,,,,,,0.0,,,93.0,,2047.0,,,0.0,,,427.0,2017,1,01-01,Sunday,1,2017-01-01
2017-01-01 02:00:00,36.0,3180.0,,,,,,,,0.0,,,63.0,,2045.0,,,0.0,,,397.0,2017,1,01-01,Sunday,2,2017-01-01
2017-01-01 03:00:00,37.0,2996.0,,,,,,,,0.0,,,62.0,,2046.0,,,0.0,,,380.0,2017,1,01-01,Sunday,3,2017-01-01
2017-01-01 04:00:00,36.0,2949.0,,,,,,,,0.0,,,61.0,,2046.0,,,0.0,,,427.0,2017,1,01-01,Sunday,4,2017-01-01
2017-01-01 05:00:00,36.0,3036.0,,,,,,,,0.0,,,62.0,,2048.0,,,0.0,,,450.0,2017,1,01-01,Sunday,5,2017-01-01
2017-01-01 06:00:00,37.0,2987.0,,,,,,,,0.0,,,61.0,,2047.0,,,0.0,,,446.0,2017,1,01-01,Sunday,6,2017-01-01
2017-01-01 07:00:00,37.0,2991.0,,,,,,,,0.0,,,74.0,,2047.0,,,0.0,,,415.0,2017,1,01-01,Sunday,7,2017-01-01
2017-01-01 08:00:00,37.0,3008.0,,,,,,,,0.0,,,98.0,,2047.0,,,0.0,,,439.0,2017,1,01-01,Sunday,8,2017-01-01
2017-01-01 09:00:00,37.0,2900.0,,,,,,,,0.0,,,104.0,,2049.0,,,0.0,,,446.0,2017,1,01-01,Sunday,9,2017-01-01
2017-01-01 10:00:00,36.0,2915.0,,,,,,,,0.0,,,95.0,,2050.0,,,0.0,,,389.0,2017,1,01-01,Sunday,10,2017-01-01
2017-01-01 11:00:00,36.0,3059.0,,,,,,,,0.0,,,92.0,,2050.0,,,0.0,,,268.0,2017,1,01-01,Sunday,11,2017-01-01
2017-01-01 12:00:00,36.0,3043.0,,,,,,,,0.0,,,89.0,,2049.0,,,0.0,,,231.0,2017,1,01-01,Sunday,12,2017-01-01
2017-01-01 13:00:00,36.0,3140.0,,,,,,,,0.0,,,84.0,,2048.0,,,0.0,,,210.0,2017,1,01-01,Sunday,13,2017-01-01
2017-01-01 14:00:00,37.0,3127.0,,,,,,,,0.0,,,68.0,,2049.0,,,0.0,,,198.0,2017,1,01-01,Sunday,14,2017-01-01
2017-01-01 15:00:00,36.0,3007.0,,,,,,,,0.0,,,55.0,,2048.0,,,0.0,,,211.0,2017,1,01-01,Sunday,15,2017-01-01
2017-01-01 16:00:00,35.0,3063.0,,,,,,,,0.0,,,61.0,,2048.0,,,0.0,,,198.0,2017,1,01-01,Sunday,16,2017-01-01
2017-01-01 17:00:00,37.0,3116.0,,,,,,,,0.0,,,128.0,,2048.0,,,0.0,,,192.0,2017,1,01-01,Sunday,17,2017-01-01
2017-01-01 18:00:00,37.0,3203.0,,,,,,,,0.0,,,238.0,,2046.0,,,0.0,,,173.0,2017,1,01-01,Sunday,18,2017-01-01
2017-01-01 19:00:00,38.0,3217.0,,,,,,,,0.0,,,233.0,,2045.0,,,0.0,,,200.0,2017,1,01-01,Sunday,19,2017-01-01
2017-01-01 20:00:00,37.0,3170.0,,,,,,,,0.0,,,259.0,,2046.0,,,0.0,,,219.0,2017,1,01-01,Sunday,20,2017-01-01
2017-01-01 21:00:00,35.0,3168.0,,,,,,,,0.0,,,281.0,,2045.0,,,0.0,,,211.0,2017,1,01-01,Sunday,21,2017-01-01
2017-01-01 22:00:00,37.0,3131.0,,,,,,,,0.0,,,268.0,,2045.0,,,0.0,,,220.0,2017,1,01-01,Sunday,22,2017-01-01
2017-01-01 23:00:00,36.0,3252.0,,,,,,,,0.0,,,251.0,,2044.0,,,0.0,,,213.0,2017,1,01-01,Sunday,23,2017-01-01
2017-01-02 00:00:00,37.0,3146.0,,,,,,,,0.0,,,247.0,,2046.0,,,0.0,,,207.0,2017,1,01-02,Monday,0,2017-01-02
2017-01-02 01:00:00,33.0,3289.0,,,,,,,,0.0,,,46.0,,2047.0,,,0.0,,,158.0,2017,1,01-02,Monday,1,2017-01-02
2017-01-02 02:00:00,35.0,3309.0,,,,,,,,0.0,,,36.0,,2047.0,,,0.0,,,132.0,2017,1,01-02,Monday,2,2017-01-02
2017-01-02 03:00:00,33.0,3303.0,,,,,,,,0.0,,,35.0,,2046.0,,,0.0,,,138.0,2017,1,01-02,Monday,3,2017-01-02
2017-01-02 04:00:00,33.0,3291.0,,,,,,,,0.0,,,35.0,,2045.0,,,0.0,,,146.0,2017,1,01-02,Monday,4,2017-01-02
2017-01-02 05:00:00,33.0,3282.0,,,,,,,,0.0,,,34.0,,2048.0,,,0.0,,,125.0,2017,1,01-02,Monday,5,2017-01-02
2017-01-02 06:00:00,33.0,3373.0,,,,,,,,0.0,,,38.0,,2046.0,,,0.0,,,115.0,2017,1,01-02,Monday,6,2017-01-02
2017-01-02 07:00:00,34.0,3337.0,,,,,,,,0.0,,,47.0,,2045.0,,,0.0,,,109.0,2017,1,01-02,Monday,7,2017-01-02
2017-01-02 08:00:00,33.0,3333.0,,,,,,,,0.0,,,51.0,,2047.0,,,0.0,,,93.0,2017,1,01-02,Monday,8,2017-01-02
2017-01-02 09:00:00,35.0,3276.0,,,,,,,,0.0,,,334.0,,2047.0,,,0.0,,,69.0,2017,1,01-02,Monday,9,2017-01-02
2017-01-02 10:00:00,33.0,3355.0,,,,,,,,0.0,,,419.0,,2045.0,,,0.0,,,63.0,2017,1,01-02,Monday,10,2017-01-02
2017-01-02 11:00:00,33.0,3314.0,,,,,,,,0.0,,,365.0,,2045.0,,,0.0,,,38.0,2017,1,01-02,Monday,11,2017-01-02
2017-01-02 12:00:00,34.0,3262.0,,,,,,,,0.0,,,288.0,,2048.0,,,0.0,,,31.0,2017,1,01-02,Monday,12,2017-01-02
2017-01-02 13:00:00,34.0,3214.0,,,,,,,,0.0,,,139.0,,2047.0,,,0.0,,,44.0,2017,1,01-02,Monday,13,2017-01-02
2017-01-02 14:00:00,35.0,3181.0,,,,,,,,0.0,,,78.0,,2046.0,,,0.0,,,58.0,2017,1,01-02,Monday,14,2017-01-02
2017-01-02 15:00:00,34.0,3207.0,,,,,,,,0.0,,,103.0,,2047.0,,,0.0,,,57.0,2017,1,01-02,Monday,15,2017-01-02
2017-01-02 16:00:00,35.0,3301.0,,,,,,,,0.0,,,138.0,,2048.0,,,0.0,,,94.0,2017,1,01-02,Monday,16,2017-01-02
2017-01-02 17:00:00,35.0,3270.0,,,,,,,,0.0,,,363.0,,2047.0,,,0.0,,,121.0,2017,1,01-02,Monday,17,2017-01-02
2017-01-02 18:00:00,35.0,3267.0,,,,,,,,0.0,,,514.0,,2046.0,,,0.0,,,157.0,2017,1,01-02,Monday,18,2017-01-02
2017-01-02 19:00:00,34.0,3266.0,,,,,,,,0.0,,,576.0,,2047.0,,,0.0,,,192.0,2017,1,01-02,Monday,19,2017-01-02
2017-01-02 20:00:00,34.0,3261.0,,,,,,,,0.0,,,552.0,,2047.0,,,0.0,,,200.0,2017,1,01-02,Monday,20,2017-01-02
2017-01-02 21:00:00,35.0,3267.0,,,,,,,,0.0,,,498.0,,2048.0,,,0.0,,,211.0,2017,1,01-02,Monday,21,2017-01-02
2017-01-02 22:00:00,33.0,3260.0,,,,,,,,0.0,,,436.0,,2049.0,,,0.0,,,229.0,2017,1,01-02,Monday,22,2017-01-02
2017-01-02 23:00:00,34.0,3254.0,,,,,,,,0.0,,,458.0,,2048.0,,,0.0,,,236.0,2017,1,01-02,Monday,23,2017-01-02
2017-01-03 00:00:00,36.0,3090.0,,,,,,,,0.0,,,359.0,,2051.0,,,0.0,,,248.0,2017,1,01-03,Tuesday,0,2017-01-03
2017-01-03 01:00:00,40.0,3218.0,,,,,,,,0.0,,,67.0,,2050.0,,,0.0,,,272.0,2017,1,01-03,Tuesday,1,2017-01-03
2017-01-03 02:00:00,38.0,3241.0,,,,,,,,0.0,,,57.0,,2048.0,,,0.0,,,309.0,2017,1,01-03,Tuesday,2,2017-01-03
2017-01-03 03:00:00,37.0,3266.0,,,,,,,,0.0,,,59.0,,2048.0,,,0.0,,,327.0,2017,1,01-03,Tuesday,3,2017-01-03
2017-01-03 04:00:00,36.0,3206.0,,,,,,,,0.0,,,57.0,,2050.0,,,0.0,,,325.0,2017,1,01-03,Tuesday,4,2017-01-03
2017-01-03 05:00:00,37.0,3256.0,,,,,,,,0.0,,,57.0,,2050.0,,,0.0,,,298.0,2017,1,01-03,Tuesday,5,2017-01-03
2017-01-03 06:00:00,37.0,3349.0,,,,,,,,0.0,,,63.0,,2049.0,,,0.0,,,302.0,2017,1,01-03,Tuesday,6,2017-01-03
