unit,datetime,date,year,month,month_date,weekday,hour,coal,oil,gas,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,oil.perc,gas.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc,biomass
Mwh,2017-01-01 00:00:00,2017-01-01,2017,1,01-01,Sunday,0,1807.0,0.0,1636.0,1411.0,1828.0,784.0,0.0,41.0,3443.0,4064.0,7507.0,0.24070867190622086,0.0,0.2179299320634075,0.18795790595444253,0.24350606100972425,0.10443585986412682,0.0,0.00546156920207806,0.45863860396962836,0.5413613960303717,41.0
Mwh,2017-01-01 01:00:00,2017-01-01,2017,1,01-01,Sunday,1,1838.0,0.0,1635.0,1411.0,1700.0,631.0,0.0,40.0,3473.0,3782.0,7255.0,0.253342522398346,0.0,0.2253618194348725,0.194486560992419,0.2343211578221916,0.08697450034458994,0.0,0.005513439007580979,0.47870434183321847,0.5212956581667816,40.0
Mwh,2017-01-01 02:00:00,2017-01-01,2017,1,01-01,Sunday,2,1778.0,0.0,1679.0,1412.0,1449.0,714.0,0.0,40.0,3457.0,3615.0,7072.0,0.25141402714932126,0.0,0.2374151583710407,0.1996606334841629,0.20489253393665158,0.10096153846153846,0.0,0.005656108597285068,0.488829185520362,0.511170814479638,40.0
Mwh,2017-01-01 03:00:00,2017-01-01,2017,1,01-01,Sunday,3,1809.0,0.0,1687.0,1412.0,1340.0,726.0,0.0,40.0,3496.0,3518.0,7014.0,0.25791274593669805,0.0,0.2405189620758483,0.2013116623895067,0.19104647847162817,0.10350727117194183,0.0,0.00570287995437696,0.4984317080125463,0.5015682919874537,40.0
Mwh,2017-01-01 04:00:00,2017-01-01,2017,1,01-01,Sunday,4,1726.0,0.0,1672.0,1412.0,974.0,849.0,0.0,40.0,3398.0,3275.0,6673.0,0.2586542784354863,0.0,0.2505619661321744,0.21159898096808033,0.1459613367301064,0.12722913232429192,0.0,0.0059943054098606325,0.5092162445676607,0.49078375543233926,40.0
Mwh,2017-01-01 05:00:00,2017-01-01,2017,1,01-01,Sunday,5,1585.0,0.0,1552.0,1412.0,710.0,1099.0,0.0,40.0,3137.0,3261.0,6398.0,0.2477336667708659,0.0,0.24257580493904346,0.2206939668646452,0.11097217880587684,0.17177242888402625,0.0,0.006251953735542357,0.49030947170990935,0.5096905282900906,40.0
Mwh,2017-01-01 06:00:00,2017-01-01,2017,1,01-01,Sunday,6,1420.0,0.0,1398.0,1413.0,718.0,1325.0,0.0,40.0,2818.0,3496.0,6314.0,0.22489705416534686,0.0,0.22141273360785557,0.22378840671523598,0.11371555273994298,0.20985112448527082,0.0,0.0063351282863477985,0.4463097877732024,0.5536902122267976,40.0
Mwh,2017-01-01 07:00:00,2017-01-01,2017,1,01-01,Sunday,7,1429.0,0.0,1410.0,1412.0,679.0,1454.0,0.0,40.0,2839.0,3585.0,6424.0,0.22244707347447074,0.0,0.21948941469489414,0.21980074719800746,0.10569738480697385,0.2263387297633873,0.0,0.0062266500622665,0.44193648816936487,0.5580635118306351,40.0
Mwh,2017-01-01 08:00:00,2017-01-01,2017,1,01-01,Sunday,8,1461.0,0.0,1412.0,1413.0,762.0,1547.0,0.0,40.0,2873.0,3762.0,6635.0,0.22019593067068577,0.0,0.21281085154483798,0.21296156744536548,0.1148455162019593,0.23315749811605124,0.0,0.006028636021100226,0.43300678221552374,0.5669932177844763,40.0
Mwh,2017-01-01 09:00:00,2017-01-01,2017,1,01-01,Sunday,9,1448.0,0.0,1409.0,1412.0,749.0,1602.0,0.0,42.0,2857.0,3805.0,6662.0,0.21735214650255177,0.0,0.21149804863404384,0.21194836385469829,0.11242870009006305,0.24046832782948063,0.0,0.006304413089162414,0.4288501951365956,0.5711498048634044,42.0
Mwh,2017-01-01 10:00:00,2017-01-01,2017,1,01-01,Sunday,10,1405.0,0.0,1404.0,1413.0,775.0,1535.0,0.0,43.0,2809.0,3766.0,6575.0,0.21368821292775667,0.0,0.21353612167300381,0.21490494296577947,0.11787072243346007,0.23346007604562738,0.0,0.006539923954372624,0.4272243346007605,0.5727756653992395,43.0
