unit,datetime,date,year,month,month_date,weekday,hour,coal,oil,gas,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,oil.perc,gas.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc,biomass
Mwh,2017-01-01 00:00:00,2017-01-01,2017,1,01-01,Sunday,0,0.0,0.0,3029.0,5002.0,167.333,374.0,0.0,1240.0,3029.0,6783.333,9812.332999999999,0.0,0.0,0.3086931517713474,0.5097666375570418,0.01705333481853908,0.03811529836991876,0.0,0.1263715774831531,0.3086931517713474,0.6913068482286527,356.0
Mwh,2017-01-01 01:00:00,2017-01-01,2017,1,01-01,Sunday,1,0.0,0.0,2462.0,5003.0,474.66700000000003,445.0,0.0,1273.0,2462.0,7195.667,9657.667000000001,0.0,0.0,0.254926992202154,0.5180340138047832,0.04914924070171398,0.04607738080014562,0.0,0.1318123724912031,0.254926992202154,0.7450730077978459,354.0
Mwh,2017-01-01 02:00:00,2017-01-01,2017,1,01-01,Sunday,2,0.0,0.0,2334.0,5003.0,408.5,452.0,0.0,1259.0,2334.0,7122.5,9456.5,0.0,0.0,0.24681436049278274,0.5290540897795167,0.04319780045471369,0.047797811029450646,0.0,0.1331359382435362,0.24681436049278274,0.7531856395072173,354.0
Mwh,2017-01-01 03:00:00,2017-01-01,2017,1,01-01,Sunday,3,0.0,0.0,2197.0,5002.0,112.0,454.0,0.0,1280.0,2197.0,6848.0,9045.0,0.0,0.0,0.24289662797125483,0.553012714206744,0.01238253178551686,0.0501934770591487,0.0,0.14151464897733554,0.24289662797125483,0.7571033720287451,355.0
Mwh,2017-01-01 04:00:00,2017-01-01,2017,1,01-01,Sunday,4,0.0,0.0,2249.0,5003.0,115.732,429.0,0.0,1274.0,2249.0,6821.732,9070.732,0.0,0.0,0.24794029853378977,0.5515541634346599,0.012758837985732574,0.047294970240549496,0.0,0.1404517298052682,0.24794029853378977,0.7520597014662103,354.0
Mwh,2017-01-01 05:00:00,2017-01-01,2017,1,01-01,Sunday,5,0.0,0.0,1952.0,5003.0,119.464,523.0,0.0,1275.0,1952.0,6920.464,8872.464,0.0,0.0,0.220006528062554,0.5638794364226217,0.013464579850648027,0.05894642119708798,0.0,0.1437030344670883,0.220006528062554,0.7799934719374461,358.0
Mwh,2017-01-01 06:00:00,2017-01-01,2017,1,01-01,Sunday,6,0.0,0.0,1783.0,5004.0,123.196,575.0,0.0,1254.0,1783.0,6956.196,8739.196,0.0,0.0,0.20402334493928276,0.5725927190556203,0.01409694896418389,0.06579552627038002,0.0,0.14349146077053312,0.20402334493928276,0.7959766550607172,358.0
Mwh,2017-01-01 07:00:00,2017-01-01,2017,1,01-01,Sunday,7,0.0,0.0,1714.0,4999.0,126.929,593.0,0.0,1256.0,1714.0,6974.929,8688.929,0.0,0.0,0.19726251647354928,0.5753298248840565,0.01460812949444057,0.06824776678460602,0.0,0.14455176236334766,0.19726251647354928,0.8027374835264507,359.0
Mwh,2017-01-01 08:00:00,2017-01-01,2017,1,01-01,Sunday,8,0.0,0.0,1698.0,4993.0,130.661,546.0,0.0,1260.0,1698.0,6929.661,8627.661,0.0,0.0,0.1968088454101291,0.5787200030228355,0.015144429063682498,0.06328482308240901,0.0,0.14604189942094387,0.1968088454101291,0.8031911545898709,357.0
Mwh,2017-01-01 09:00:00,2017-01-01,2017,1,01-01,Sunday,9,0.0,0.0,1721.0,4992.0,134.393,511.0,0.0,1286.0,1721.0,6923.393,8644.393,0.0,0.0,0.19908858840638088,0.5774841564931164,0.015546840593665744,0.05911346233332983,0.0,0.14876695217350716,0.19908858840638088,0.8009114115936191,359.0
Mwh,2017-01-01 10:00:00,2017-01-01,2017,1,01-01,Sunday,10,0.0,0.0,1738.0,4994.0,138.125,548.0,0.875,1297.0,1738.0,6978.0,8716.0,0.0,0.0,0.19940339605323543,0.572969251950436,0.015847292335933915,0.06287287746672786,0.00010039008719596145,0.14880679210647085,0.19940339605323543,0.8005966039467646,358.0
Mwh,2017-01-01 11:00:00,2017-01-01,2017,1,01-01,Sunday,11,0.0,0.0,1850.0,4993.0,137.6,532.0,1.75,1302.0,1850.0,6966.35,8816.35,0.0,0.0,0.20983740436802076,0.5663341405456906,0.015607365860021436,0.06034243195880381,0.0001984948419697494,0.14768016242549353,0.20983740436802076,0.7901625956319792,360.0
Mwh,2017-01-01 12:00:00,2017-01-01,2017,1,01-01,Sunday,12,0.0,0.0,1922.0,4987.0,172.2,508.0,2.625,1298.0,1922.0,6967.825,8889.825,0.0,0.0,0.21620223120252646,0.5609784219599373,0.019370460048426148,0.05714398202439305,0.00029528140317722787,0.14600962336153972,0.21620223120252646,0.7837977687974734,359.0
Mwh,2017-01-01 13:00:00,2017-01-01,2017,1,01-01,Sunday,13,0.0,0.0,1973.0,4987.0,270.8,508.0,3.5,1306.0,1973.0,7075.3,9048.3,0.0,0.0,0.21805200976979103,0.5511532553076269,0.02992827381939149,0.056143142910823035,0.000386812992495828,0.14433650519987182,0.21805200976979103,0.7819479902302091,361.0
Mwh,2017-01-01 14:00:00,2017-01-01,2017,1,01-01,Sunday,14,0.0,0.0,1997.0,4987.0,185.4,580.0,4.375,1302.0,1997.0,7058.775,9055.775,0.0,0.0,0.22052226341754297,0.5506983112985913,0.020473123504062326,0.06404752768261138,0.0004831171269162496,0.1437756569702759,0.22052226341754297,0.779477736582457,360.0
Mwh,2017-01-01 15:00:00,2017-01-01,2017,1,01-01,Sunday,15,0.0,0.0,1889.0,4986.0,40.0,606.0,5.25,1321.0,1889.0,6958.25,8847.25,0.0,0.0,0.21351267342959676,0.5635649495605979,0.004521178897397496,0.06849586029557207,0.0005934047302834214,0.14931193308655233,0.21351267342959676,0.7864873265704032,360.0
Mwh,2017-01-01 16:00:00,2017-01-01,2017,1,01-01,Sunday,16,0.0,0.0,1950.0,4992.0,164.333,529.0,6.125,1308.0,1950.0,6999.458,8949.457999999999,0.0,0.0,0.2178902901158931,0.5577991426966863,0.01836234104903336,0.05910972485708074,0.000684398988184536,0.14615410229312212,0.2178902901158931,0.782109709884107,358.0
Mwh,2017-01-01 17:00:00,2017-01-01,2017,1,01-01,Sunday,17,0.0,0.0,2235.0,5004.0,286.667,500.0,7.0,1299.0,2235.0,7096.667,9331.667000000001,0.0,0.0,0.239507046275869,0.5362385948834222,0.03071980601108033,0.053580994692588146,0.000750133925696234,0.139203424211344,0.239507046275869,0.760492953724131,357.0
Mwh,2017-01-01 18:00:00,2017-01-01,2017,1,01-01,Sunday,18,0.0,0.0,2724.0,5000.0,413.0,514.0,0.0,1286.0,2724.0,7213.0,9937.0,0.0,0.0,0.274127000100634,0.5031699708161417,0.041561839589413306,0.051725872999899364,0.0,0.12941531649391164,0.274127000100634,0.725872999899366,357.0
Mwh,2017-01-01 19:00:00,2017-01-01,2017,1,01-01,Sunday,19,0.0,0.0,2765.0,4999.0,459.333,556.0,0.0,1284.0,2765.0,7298.333,10063.332999999999,0.0,0.0,0.2747598633573986,0.49675390847147766,0.045644221452276305,0.05525008463895611,0.0,0.12759192207989145,0.2747598633573986,0.7252401366426015,355.0
Mwh,2017-01-01 20:00:00,2017-01-01,2017,1,01-01,Sunday,20,0.0,0.0,2713.0,5001.0,505.667,457.0,0.0,1256.0,2713.0,7219.667,9932.667000000001,0.0,0.0,0.2731391276884647,0.5034901502285337,0.05090948886135012,0.04600979777133372,0.0,0.12645143545031762,0.2731391276884647,0.7268608723115352,361.0
Mwh,2017-01-01 21:00:00,2017-01-01,2017,1,01-01,Sunday,21,0.0,0.0,2701.0,5000.0,552.0,307.0,0.0,1220.0,2701.0,7079.0,9780.0,0.0,0.0,0.2761758691206544,0.5112474437627812,0.05644171779141104,0.031390593047034766,0.0,0.12474437627811862,0.2761758691206544,0.7238241308793456,362.0
Mwh,2017-01-01 22:00:00,2017-01-01,2017,1,01-01,Sunday,22,0.0,0.0,2788.0,5002.0,130.0,239.0,0.0,1274.0,2788.0,6645.0,9433.0,0.0,0.0,0.295558146930987,0.5302660871408884,0.013781405703381745,0.025336584331601825,0.0,0.1350577758931411,0.295558146930987,0.7044418530690131,362.0
Mwh,2017-01-01 23:00:00,2017-01-01,2017,1,01-01,Sunday,23,0.0,0.0,2958.0,5002.0,66.0,160.0,0.0,1298.0,2958.0,6526.0,9484.0,0.0,0.0,0.3118937157317587,0.5274145929987347,0.006959088991986504,0.01687051876845213,0.0,0.1368620835090679,0.3118937157317587,0.6881062842682413,360.0
Mwh,2017-01-02 00:00:00,2017-01-02,2017,1,01-02,Monday,0,0.0,0.0,2649.0,5002.0,322.33299999999997,259.0,0.0,1306.0,2649.0,6889.333,9538.332999999999,0.0,0.0,0.2777214844564559,0.5244102926580568,0.0337934312001898,0.027153591722998142,0.0,0.1369211999622995,0.2777214844564559,0.7222785155435442,357.0
