datetime,Coal,region,Hydro,Solar,Other,Petroleum,Nuclear,Natural gas
2019-10-01 00:00:00,9272,CAR,1783,70,1378,0,10510,11738
2019-10-01 01:00:00,9293,CAR,1085,2,1435,0,10516,11015
2019-10-01 02:00:00,9116,CAR,475,3,1450,0,10519,9373
2019-10-01 03:00:00,8975,CAR,111,-1,1444,0,10522,7383
2019-10-01 04:00:00,8244,CAR,-307,0,1349,0,10525,6328
2019-10-01 05:00:00,7603,CAR,-1181,0,1333,0,10528,6146
2019-10-01 06:00:00,6655,CAR,-1271,0,1225,-3,10533,5907
2019-10-01 07:00:00,5744,CAR,-1305,-2,1194,0,10536,5832
2019-10-01 08:00:00,5216,CAR,-1297,0,1197,-2,10538,5879
2019-10-01 09:00:00,5087,CAR,-1267,-2,1207,0,10538,5883
2019-10-01 10:00:00,5751,CAR,-1299,0,1224,-1,10539,6015
2019-10-01 11:00:00,7069,CAR,-1231,0,1353,0,10541,6282
2019-10-01 12:00:00,7421,CAR,-1056,91,1320,-2,10539,6422
2019-10-01 13:00:00,7244,CAR,-1069,421,1326,-2,10542,6458
2019-10-01 14:00:00,7396,CAR,-810,954,1323,0,10538,6385
2019-10-01 15:00:00,8059,CAR,-506,1448,1324,4,10542,6729
2019-10-01 16:00:00,8482,CAR,23,1879,1319,12,10537,7118
2019-10-01 17:00:00,8725,CAR,507,2216,1319,0,10529,7791
2019-10-01 18:00:00,9001,CAR,1166,2383,1315,0,10518,8540
2019-10-01 19:00:00,9136,CAR,1643,2352,1305,0,10520,9461
2019-10-01 20:00:00,9362,CAR,2039,2129,1319,0,10515,9868
2019-10-01 21:00:00,9602,CAR,2166,1772,1383,0,10512,10422
2019-10-01 22:00:00,9725,CAR,2230,1006,1385,0,10517,10767
2019-10-01 23:00:00,9797,CAR,2135,216,1388,0,10511,10906
2019-10-02 00:00:00,9819,CAR,2175,38,1392,0,10514,10423
2019-10-02 01:00:00,9808,CAR,1617,3,1425,0,10513,9595
2019-10-02 02:00:00,9768,CAR,350,2,1427,-1,10515,8897
2019-10-02 03:00:00,9269,CAR,55,0,1420,0,10522,7132
2019-10-02 04:00:00,8456,CAR,-704,-1,1350,0,10524,6272
2019-10-02 05:00:00,7745,CAR,-1172,0,1333,0,10530,6067
2019-10-02 06:00:00,6763,CAR,-1309,0,1252,0,10529,5946
2019-10-02 07:00:00,5991,CAR,-1335,0,1224,0,10531,5867
2019-10-02 08:00:00,5468,CAR,-1331,-1,1172,0,10532,5693
2019-10-02 09:00:00,5141,CAR,-1304,0,1173,0,10539,5738
2019-10-02 10:00:00,5708,CAR,-1328,0,1232,0,10533,5929
2019-10-02 11:00:00,6929,CAR,-1198,0,1315,0,10542,6200
2019-10-02 12:00:00,6995,CAR,-1081,104,1289,0,10538,6254
2019-10-02 13:00:00,6224,CAR,-1288,779,1272,0,10539,6111
2019-10-02 14:00:00,6492,CAR,-1283,1681,1292,0,10529,6125
2019-10-02 15:00:00,7162,CAR,-870,2365,1300,27,10529,6853
2019-10-02 16:00:00,7820,CAR,-26,2683,1293,0,10521,7677
2019-10-02 17:00:00,8357,CAR,759,2764,1325,0,10521,8540
2019-10-02 18:00:00,8652,CAR,1294,2710,1345,0,10511,9863
2019-10-02 19:00:00,8960,CAR,1559,2511,1408,0,10509,10650
2019-10-02 20:00:00,9395,CAR,1795,2176,1473,0,10506,11134
2019-10-02 21:00:00,9691,CAR,2167,1609,1561,0,10499,11416
2019-10-02 22:00:00,9994,CAR,2106,902,1584,0,10501,11627
2019-10-02 23:00:00,9944,CAR,2155,221,1590,0,10491,11727
2019-10-03 00:00:00,9768,CAR,1495,37,1580,-1,10497,11685
2019-10-03 01:00:00,9847,CAR,779,3,1455,0,10497,11076
2019-10-03 02:00:00,9721,CAR,301,0,1404,8,10495,9664
2019-10-03 03:00:00,9047,CAR,125,0,1393,0,10505,7926
2019-10-03 04:00:00,8379,CAR,-218,0,1358,0,10502,6655
2019-10-03 05:00:00,7951,CAR,-499,-1,1319,-9,10508,6482
2019-10-03 06:00:00,7285,CAR,-1113,-1,1330,-1,10509,6455
2019-10-03 07:00:00,6678,CAR,-1304,0,1322,-2,10509,6060
2019-10-03 08:00:00,5922,CAR,-1292,-1,1223,0,10513,6084
2019-10-03 09:00:00,5457,CAR,-1264,0,1217,0,10515,6053
2019-10-03 10:00:00,5690,CAR,-1220,0,1261,0,10510,6257
2019-10-03 11:00:00,6471,CAR,-627,0,1357,0,10514,6561
2019-10-03 12:00:00,6721,CAR,-734,97,1330,-1,10514,6270
2019-10-03 13:00:00,6057,CAR,-954,821,1279,0,10514,5885
2019-10-03 14:00:00,6326,CAR,-736,1801,1242,0,10515,5910
2019-10-03 15:00:00,6839,CAR,-112,2408,1248,0,10506,6551
2019-10-03 16:00:00,8304,CAR,163,2719,1340,0,10503,7266
2019-10-03 17:00:00,8888,CAR,926,2831,1341,0,10499,8294
2019-10-03 18:00:00,9468,CAR,1515,2812,1320,0,10495,9299
2019-10-03 19:00:00,9310,CAR,1667,2602,1389,0,10491,10680
2019-10-03 20:00:00,9473,CAR,1852,2277,1454,0,10485,11699
2019-10-03 21:00:00,9768,CAR,1957,1802,1540,0,10489,12116
2019-10-03 22:00:00,10087,CAR,2216,1020,1551,0,10487,12279
2019-10-03 23:00:00,10041,CAR,1934,189,1565,0,10485,12143
2019-10-04 00:00:00,9991,CAR,1794,34,1532,0,10486,11598
2019-10-04 01:00:00,9753,CAR,1409,1,1390,0,10479,11078
2019-10-04 02:00:00,8945,CAR,1201,1,1381,0,10483,9646
2019-10-04 03:00:00,8433,CAR,331,-1,1350,0,10483,8323
2019-10-04 04:00:00,7601,CAR,126,0,1297,0,10494,7460
2019-10-04 05:00:00,7611,CAR,-166,0,1302,0,10495,7083
2019-10-04 06:00:00,6918,CAR,-762,0,1215,-2,10498,6953
2019-10-04 07:00:00,6239,CAR,-927,0,1207,-2,10506,6788
2019-10-04 08:00:00,5674,CAR,-921,0,1207,0,10501,6467
2019-10-04 09:00:00,5289,CAR,-892,-1,1197,-5,10513,6408
2019-10-04 10:00:00,5549,CAR,-921,-1,1227,0,10511,6604
2019-10-04 11:00:00,6314,CAR,-259,0,1219,0,10509,6728
2019-10-04 12:00:00,5938,CAR,66,101,1160,-2,10513,6802
2019-10-04 13:00:00,5784,CAR,59,849,1148,0,10502,6841
2019-10-04 14:00:00,6208,CAR,76,1827,1185,0,10502,6748
2019-10-04 15:00:00,7249,CAR,121,2458,1207,-1,10495,7179
2019-10-04 16:00:00,7852,CAR,76,2763,1255,-1,10491,8744
2019-10-04 17:00:00,8244,CAR,783,2886,1310,0,10485,9807
2019-10-04 18:00:00,8497,CAR,1263,2839,1413,0,10482,11011
2019-10-04 19:00:00,8919,CAR,1731,2561,1492,0,10475,11780
2019-10-04 20:00:00,9289,CAR,1668,2215,1526,0,10482,12364
2019-10-04 21:00:00,9646,CAR,2017,1664,1544,0,10474,12412
2019-10-04 22:00:00,9841,CAR,2010,889,1555,-1,10481,12417
2019-10-04 23:00:00,9680,CAR,1723,167,1397,0,10481,11971
